Pathway,Group,EnsemblID,Gene,Mean,SD,Q1,Q3,Ymin,Ymax,N
BER,Kidney,ENSMUSG00000030271,Ogg1,7.70368752904366,0.45078777119296,7.37795276772768,8.04992138023872,6.76913468660396,8.66886103104282,55
BER,Kidney,ENSMUSG00000032298,Neil1,7.28329090607919,0.600387997193365,6.9032449422231,7.60868973362739,5.85934349900987,8.28912201176771,55
BER,Left lobe of the liver,ENSMUSG00000029591,Ung,6.73972995009936,0.457963256911557,6.35654784412205,7.06392952052902,6.10729034582629,7.51556565624719,24
BER,Left lobe of the liver,ENSMUSG00000030271,Ogg1,6.4397384557531,0.328667341061249,6.27625780179753,6.63544873128425,5.73747140756745,6.98669007166133,24
BER,Left lobe of the liver,ENSMUSG00000032298,Neil1,6.87827457802582,0.310356111683572,6.7328178617857,6.99793762408705,6.33513821833368,7.39561726753907,24
BER,Liver,ENSMUSG00000029591,Ung,7.41882238728486,0.640072684188712,6.995960287397,7.94548157152191,6.04788179518446,8.29158597994356,19
BER,Liver,ENSMUSG00000030271,Ogg1,6.84043398504843,0.345425931412288,6.65117186695562,7.04011182273501,6.06776193328652,7.33280195055742,19
BER,Liver,ENSMUSG00000032298,Neil1,6.99408937989227,0.456234976991949,6.65704783411896,7.28697166333559,6.23164525953204,8.03024003788149,19
BER,Lung,ENSMUSG00000029591,Ung,4.7178912201395,0.569170513836777,4.40481621312327,4.8765820074467,4.04353692614809,5.58423069893183,14
BER,Lung,ENSMUSG00000030271,Ogg1,7.75319880853277,0.287465058327724,7.54341068980137,7.9117466279534,7.21959401888177,8.38352789405794,14
BER,Lung,ENSMUSG00000032298,Neil1,6.65560723052762,0.506386693139958,6.40340453708968,6.98726637896904,5.60316179753913,7.42419581411232,14
BER,Mammary gland,ENSMUSG00000029591,Ung,6.45089332319125,0.492282441889024,5.99945002431421,6.85635215798638,5.79789199590354,7.09749328459988,10
BER,Mammary gland,ENSMUSG00000030271,Ogg1,7.66343648553461,0.213235691972128,7.54673398369435,7.74098067420904,7.3087522456625,8.03235070998109,10
BER,Mammary gland,ENSMUSG00000032298,Neil1,7.59130768639104,0.204532970989877,7.48659888634549,7.70784907086165,7.27867143943409,7.89851263176748,10
BER,Optic nerve,ENSMUSG00000029591,Ung,7.54713395866805,0.662384301673138,7.3098855549591,7.91279101145866,6.6481684967914,8.411996645758,5
BER,Optic nerve,ENSMUSG00000030271,Ogg1,7.24804348878427,0.223467753088047,7.25397053085501,7.30422308177199,7.17859170447954,7.37960190814746,5
BER,Optic nerve,ENSMUSG00000032298,Neil1,7.37220386590564,0.621592471787746,7.27966538469164,7.71852027496656,6.62138304927926,7.93069441906244,5
BER,Quadriceps femoris,ENSMUSG00000029591,Ung,7.40021866551507,0.404430980626851,7.17637504229922,7.55579632426065,6.95826732636534,8.1249282472028,9
BER,Quadriceps femoris,ENSMUSG00000030271,Ogg1,7.27606007573725,0.306577889008437,7.08021796155072,7.48722948222566,6.89824627256002,7.80545030939071,9
BER,Quadriceps femoris,ENSMUSG00000032298,Neil1,7.47210719165577,0.230118986655722,7.36095517905258,7.62313165390767,7.00420503446484,7.79551943832265,9
BER,Retina,ENSMUSG00000029591,Ung,3.78576934539422,0.890060539331298,3.26118159178916,4.5774894281801,1.79492507951045,5.08442362838636,27
BER,Retina,ENSMUSG00000030271,Ogg1,6.51960406178671,0.550865018887182,6.26823086048904,6.91093908719167,5.30416852043511,7.39836371127455,27
BER,Retina,ENSMUSG00000032298,Neil1,5.88011204000186,0.575922226821529,5.67477932470817,6.31892421234643,4.70856199325079,6.64771565507986,27
BER,Soleus,ENSMUSG00000029591,Ung,6.81467204085836,0.881705102449059,6.15485266096774,7.67290821270778,5.37087207526554,8.07074543105991,18
BER,Soleus,ENSMUSG00000030271,Ogg1,6.18246986173303,0.699270061764281,5.74106508137981,6.73240936213951,4.35366792068489,6.98141558429762,18
BER,Soleus,ENSMUSG00000032298,Neil1,6.02297908776726,0.819492816996741,5.49812632017274,6.82177589276836,3.99015976534417,6.95577841561786,18
BER,Spleen,ENSMUSG00000029591,Ung,6.54836807734444,0.295694766858923,6.43049378211508,6.65907727814825,6.08761853806532,6.99484393177477,9
BER,Spleen,ENSMUSG00000030271,Ogg1,7.39411322972995,0.189654523897722,7.2543082618274,7.47900004762543,7.08196064735007,7.67261238411288,9
BER,Spleen,ENSMUSG00000032298,Neil1,8.23844402831955,0.349478524810865,8.04812824505225,8.53491602347891,7.6085260784243,8.65601242831307,9
BER,Spleen-distal,ENSMUSG00000029591,Ung,4.876486607001,1.1166604153291,4.8831138126249,5.19110176649482,4.42113188182002,5.6530836972997,10
BER,Spleen-distal,ENSMUSG00000030271,Ogg1,4.76702375360143,1.466448410961,4.38390419719918,5.15320292103308,3.22995611144833,6.30715100678393,10
BER,Spleen-distal,ENSMUSG00000032298,Neil1,5.78587670226099,0.885074613183451,5.03608459930597,6.40639340378174,4.57199300216509,7.06208526306759,10
BER,Thymus,ENSMUSG00000029591,Ung,5.43785409633436,1.30501070193027,4.40602552303037,6.54046574949216,3.03370944272851,7.21809414843159,23
BER,Thymus,ENSMUSG00000030271,Ogg1,5.69022566606321,0.792522009050848,5.56014729293357,6.04753874127197,4.82906012042597,6.77862591377957,23
BER,Thymus,ENSMUSG00000032298,Neil1,7.39112993174335,0.667988596475522,6.88590023744684,7.967306467692,6.3875499152277,8.54793300363068,23
BER,Tibialis anterior,ENSMUSG00000029591,Ung,7.84379744736794,0.50322960206531,7.61644533583515,8.23272381149408,6.88270257724692,8.43159534652567,9
BER,Tibialis anterior,ENSMUSG00000030271,Ogg1,7.67904979045903,0.308858228470468,7.46545399589787,7.93604865111348,7.36500339859549,8.27089202606334,9
BER,Tibialis anterior,ENSMUSG00000032298,Neil1,7.9582197638507,0.150769629891957,7.89016560802673,8.00444341485061,7.71874889779091,8.17586012508643,9
NER,Adrenal gland,ENSMUSG00000030094,Xpc,10.4783704180946,0.285113807556925,10.3080676255802,10.7382236840533,9.92068964905986,10.9102141288515,14
NER,Adrenal gland,ENSMUSG00000028426,Rad23b,12.5991831538161,0.653439032700091,11.8732395088246,13.0772526998835,11.6816706125666,13.6477070554778,14
NER,Adrenal gland,ENSMUSG00000031347,Cetn2,10.4808279319987,0.109845000394893,10.4044778707797,10.5456546830094,10.2601600603012,10.685217102111,14
NER,Adrenal gland,ENSMUSG00000021694,Ercc8,8.07821519893024,0.190914021484526,7.98448477094203,8.19243714607179,7.76318937949948,8.36146323281817,14
NER,Adrenal gland,ENSMUSG00000054051,Ercc6,10.4960521539132,0.296681136620322,10.3144174574478,10.631957934432,10.0652409057812,11.0012517301727,14
NER,Adrenal gland,ENSMUSG00000024740,Ddb1,14.7245940244049,0.233115512502136,14.5883043647458,14.9572208496236,14.3936865190091,15.0864363015931,14
NER,Adrenal gland,ENSMUSG00000002109,Ddb2,7.83249344466643,0.237487680561166,7.82441369187977,7.98165181538921,7.58855650661561,8.16967119294722,14
NER,Bone marrow,ENSMUSG00000030094,Xpc,9.95086368707299,0.125134542170272,9.84927866757031,10.0216188923528,9.79654209267889,10.1124885725777,6
NER,Bone marrow,ENSMUSG00000028426,Rad23b,10.7815988026432,0.220328245848569,10.6744092402119,10.8373705103477,10.5161988792593,11.0818124155514,6
NER,Bone marrow,ENSMUSG00000031347,Cetn2,8.73343740173777,0.23721425113891,8.66132234562684,8.82089574650596,8.42196224430816,9.06025584782465,6
NER,Bone marrow,ENSMUSG00000021694,Ercc8,7.37310187623274,0.223904403328161,7.27037434560532,7.41883330502813,7.10261378130914,7.64152174416234,6
NER,Bone marrow,ENSMUSG00000054051,Ercc6,8.36195205452447,0.25907270415178,8.20630828284075,8.53082465692149,7.99133968987733,8.69754771469824,6
NER,Bone marrow,ENSMUSG00000024740,Ddb1,11.5874056815759,0.119308112419979,11.4891106560094,11.6748305557229,11.4275339788494,11.6976680793571,6
NER,Bone marrow,ENSMUSG00000002109,Ddb2,7.0119991676903,0.13357749235821,6.96628442767362,7.10222949566627,6.78243093887271,7.15125384541344,6
NER,Cecum,ENSMUSG00000030094,Xpc,8.28903180871537,0.208524060830302,8.18085911396605,8.3972906473028,8.0022934416246,8.54898593594962,5
NER,Cecum,ENSMUSG00000028426,Rad23b,10.0948992557673,0.321310013684106,10.1260555509228,10.2397001426357,9.95558866335345,10.3418359504748,5
NER,Cecum,ENSMUSG00000031347,Cetn2,8.14978400025834,0.422239159320005,7.89978433527636,8.2231095745767,7.83021291828345,8.70809743352721,5
NER,Cecum,ENSMUSG00000021694,Ercc8,6.94929168323025,0.331270588117968,6.72878073419497,7.24943398458458,6.53138507231907,7.30334729403478,5
NER,Cecum,ENSMUSG00000054051,Ercc6,8.96915052424578,0.43051128397041,8.67209131409061,9.13157526393503,8.62557631748544,9.65229815301429,5
NER,Cecum,ENSMUSG00000024740,Ddb1,11.4256140994486,0.163699227904023,11.3560215573266,11.5648034199754,11.2201026534613,11.6190736386666,5
NER,Cecum,ENSMUSG00000002109,Ddb2,7.30965453878412,0.383409816968671,7.23396058582656,7.50981946198751,6.82017227158514,7.72185067461384,5
NER,Cerebellum,ENSMUSG00000030094,Xpc,8.08201027109393,0.136219345512204,7.99462828933546,8.19028010177044,7.89484785849146,8.27206277809983,9
NER,Cerebellum,ENSMUSG00000028426,Rad23b,13.3607181664451,0.220664259491804,13.353631072541,13.5083513991382,13.1215505826452,13.5507232304638,9
NER,Cerebellum,ENSMUSG00000031347,Cetn2,11.3132096153034,0.173390650581496,11.1906668915788,11.4229862172413,11.0264371913243,11.5715476247403,9
NER,Cerebellum,ENSMUSG00000021694,Ercc8,9.50450939834168,0.118402331551805,9.44476139164407,9.5302607102134,9.35934094517595,9.65850968806739,9
NER,Cerebellum,ENSMUSG00000054051,Ercc6,10.0055980207136,0.351045678427551,9.97025323118994,10.2168386538503,9.6003750971994,10.4312438810583,9
NER,Cerebellum,ENSMUSG00000024740,Ddb1,11.9533864988188,0.25408391121871,11.8041319630993,12.1882724155363,11.5418734869908,12.318386032357,9
NER,Cerebellum,ENSMUSG00000002109,Ddb2,8.88954929555281,0.082633707293831,8.86862599921218,8.94670235454985,8.75151146620567,8.99840869032322,9
NER,Colon,ENSMUSG00000030094,Xpc,9.34487584022579,0.221731506718258,9.25716143987304,9.50101873282635,9.03653133545838,9.51636336049756,4
NER,Colon,ENSMUSG00000028426,Rad23b,11.1890194365842,0.223397871960322,11.0765375021756,11.2276188227392,11.0105794777307,11.4542408035846,4
NER,Colon,ENSMUSG00000031347,Cetn2,8.31106508066961,0.200241407023655,8.28033206368939,8.40077290718896,8.09967079844005,8.48269194771074,4
NER,Colon,ENSMUSG00000021694,Ercc8,7.82350306528557,0.195872391016882,7.73263125767629,7.88860697556284,7.61352585862697,8.08501606660818,4
NER,Colon,ENSMUSG00000054051,Ercc6,10.3585686253468,0.205289907449462,10.1914541185322,10.4875793946245,10.1867407979204,10.6066039278469,4
NER,Colon,ENSMUSG00000024740,Ddb1,12.9447546614772,0.121313504374342,12.8476446182172,13.0225254562599,12.8386483989107,13.0895394209983,4
NER,Colon,ENSMUSG00000002109,Ddb2,8.56749920847623,0.303125692451373,8.40598338772171,8.66171369808308,8.27976522334969,8.98983585589812,4
NER,Dorsal skin,ENSMUSG00000030094,Xpc,9.55457499481897,0.324171651624821,9.22435961866066,9.83535159175856,9.01223939764039,10.0536808223192,30
NER,Dorsal skin,ENSMUSG00000028426,Rad23b,12.0426670945627,0.284148191516116,11.8247679479869,12.2383396545088,11.6109928657443,12.650288100954,30
NER,Dorsal skin,ENSMUSG00000031347,Cetn2,8.83172879930663,0.67294558533642,8.26286543769969,9.6511337257926,7.96394676734899,9.82403359421317,30
NER,Dorsal skin,ENSMUSG00000021694,Ercc8,8.295621586114,0.45100744662596,8.01520101820219,8.67245360783646,7.23904712118699,9.01030603231887,30
NER,Dorsal skin,ENSMUSG00000054051,Ercc6,10.7843663377851,0.35615369244149,10.5411999918499,11.0175604576633,10.0408469302754,11.4397292531524,30
NER,Dorsal skin,ENSMUSG00000024740,Ddb1,13.2035011469165,0.523331440023659,12.6340719174868,13.5527932077278,12.1297015827229,14.1049398348718,30
NER,Dorsal skin,ENSMUSG00000002109,Ddb2,8.70223256413882,0.491671169368626,8.44453002596799,9.14461299825413,7.57305201046254,9.40961065068293,30
NER,Extensor digitorum longus,ENSMUSG00000030094,Xpc,9.5886752076543,0.321488281441154,9.26069960424311,9.81283850681475,9.15688384599521,10.0325011212793,15
NER,Extensor digitorum longus,ENSMUSG00000028426,Rad23b,13.0490744966611,0.348766209553525,12.7061035283936,13.3292796490111,12.5057481110273,13.5767900994023,15
NER,Extensor digitorum longus,ENSMUSG00000031347,Cetn2,9.81368115865925,0.476478433346758,9.32410800784296,10.1766296543241,9.10714662721363,10.4920466151272,15
NER,Extensor digitorum longus,ENSMUSG00000021694,Ercc8,7.93892981953729,0.442779489515886,7.43807739338344,8.29424988060133,7.28870589648991,8.44536358512755,15
NER,Extensor digitorum longus,ENSMUSG00000054051,Ercc6,9.24707003018692,0.72980415492768,8.4674521024523,9.75315573662549,8.07040459524417,10.1309560195196,15
NER,Extensor digitorum longus,ENSMUSG00000024740,Ddb1,13.3313117714687,0.100120711421776,13.2756589236086,13.368228940876,13.1483439049257,13.5070839667769,15
NER,Extensor digitorum longus,ENSMUSG00000002109,Ddb2,7.28651561122899,1.11731124309771,6.05218843816942,8.18700142557817,5.87033528620457,8.45722702266545,15
NER,Eye,ENSMUSG00000030094,Xpc,10.2466904520657,0.22681871428058,10.1242472414392,10.3017734272373,9.9684561186123,10.5680627059345,11
NER,Eye,ENSMUSG00000028426,Rad23b,12.3679569856953,0.195919593134626,12.3676521132081,12.429418561071,12.2750024414138,12.5220682328653,11
NER,Eye,ENSMUSG00000031347,Cetn2,10.2293161498073,0.48708043815926,9.88015244049253,10.6297848252483,9.67972770179478,11.1389352082084,11
NER,Eye,ENSMUSG00000021694,Ercc8,8.64620810009102,0.324747281796006,8.34773260451263,8.93604808486563,8.24406695769553,9.07194219134622,11
NER,Eye,ENSMUSG00000054051,Ercc6,10.3393435055641,0.33799542128421,10.1559857071701,10.3472816467143,9.93699946467255,10.6342255560305,11
NER,Eye,ENSMUSG00000024740,Ddb1,14.5269238539217,0.0678817736243688,14.5115162977552,14.5732219442204,14.4189578280575,14.6054061075511,11
NER,Eye,ENSMUSG00000002109,Ddb2,8.78033014554217,0.625379206494593,8.25865550512296,9.23347827195382,8.1595615837187,9.77642028087202,11
NER,Femoral lateral skin,ENSMUSG00000030094,Xpc,9.84508347159573,0.0916781386523414,9.78951462833564,9.89339661616037,9.70993606610701,10.0264142041597,9
NER,Femoral lateral skin,ENSMUSG00000028426,Rad23b,12.1904012354134,0.337095679560492,11.9514400790876,12.4102530257052,11.7474218926855,12.6834349667685,9
NER,Femoral lateral skin,ENSMUSG00000031347,Cetn2,8.85298735550502,0.329701363720801,8.65822290976802,9.01149745062629,8.36131185645057,9.35069871598538,9
NER,Femoral lateral skin,ENSMUSG00000021694,Ercc8,8.52111556908606,0.138693322178523,8.41121551876658,8.65401971142443,8.38209575924142,8.75386555496135,9
NER,Femoral lateral skin,ENSMUSG00000054051,Ercc6,10.9387926549237,0.252461702579467,10.8195206098143,11.1690456117389,10.5154822472167,11.2950206334323,9
NER,Femoral lateral skin,ENSMUSG00000024740,Ddb1,13.6116271504183,0.179709580283053,13.4828931823157,13.757042011098,13.3535049028884,13.8646237472857,9
NER,Femoral lateral skin,ENSMUSG00000002109,Ddb2,8.52992894926285,0.381510922571622,8.26046739535982,8.86003133444633,7.96627158460596,9.12327177448662,9
NER,Femoral skin,ENSMUSG00000030094,Xpc,9.73275147597333,0.134605174384574,9.68516136017826,9.78034159176839,9.6375712443832,9.82793170756346,2
NER,Femoral skin,ENSMUSG00000028426,Rad23b,11.9420575548525,0.437021339364408,11.7875471785586,12.0965679311464,11.6330368022647,12.2510783074403,2
NER,Femoral skin,ENSMUSG00000031347,Cetn2,8.39883146251839,0.100891882461977,8.36316079539062,8.43450212964616,8.32749012826285,8.47017279677393,2
NER,Femoral skin,ENSMUSG00000021694,Ercc8,8.28265131452188,0.10482977116507,8.24558839349135,8.3197142355524,8.20852547246082,8.35677715658293,2
NER,Femoral skin,ENSMUSG00000054051,Ercc6,10.7774411929256,0.245223195126599,10.6907417008364,10.8641406850147,10.6040422087473,10.9508401771038,2
NER,Femoral skin,ENSMUSG00000024740,Ddb1,13.6143367421897,0.0163991719604089,13.6085387593401,13.6201347250392,13.6027407764906,13.6259327078887,2
NER,Femoral skin,ENSMUSG00000002109,Ddb2,8.78950521881928,0.133878939955217,8.74217186566908,8.83683857196948,8.69483851251888,8.88417192511968,2
NER,Gastrocnemius,ENSMUSG00000030094,Xpc,8.27654319458759,0.47166545008212,8.11564192872983,8.46724043145122,7.58824417464775,8.9946381855333,10
NER,Gastrocnemius,ENSMUSG00000028426,Rad23b,11.4173619443779,0.445974454403092,11.021379015672,11.6835055940574,10.6775693468328,11.8115694819609,10
NER,Gastrocnemius,ENSMUSG00000031347,Cetn2,8.70437630722157,1.01043649350121,8.00824703460555,9.46682255217761,7.61419305075077,10.2389785756748,10
NER,Gastrocnemius,ENSMUSG00000021694,Ercc8,6.06499820364756,1.16652716680649,5.92400237926221,6.63278957498086,4.86082158568425,7.62989318164404,10
NER,Gastrocnemius,ENSMUSG00000054051,Ercc6,7.65140146334126,1.28943558308394,7.51246234439758,8.47397287788291,6.07019654416958,8.70600826714269,10
NER,Gastrocnemius,ENSMUSG00000024740,Ddb1,11.3683095536455,1.24724122825951,10.0565253961291,12.3219138837874,9.52219586427685,12.3882354247093,10
NER,Gastrocnemius,ENSMUSG00000002109,Ddb2,5.70983583463999,0.500866429751438,5.30897171332876,5.96431341364169,5.01482012915254,6.56029879155823,10
NER,Heart,ENSMUSG00000030094,Xpc,8.08549416708556,0.192047347101583,7.97501738343645,8.14889993842245,7.95868262441179,8.3064477343838,3
NER,Heart,ENSMUSG00000028426,Rad23b,11.146216355751,0.0468331648884344,11.1201295916156,11.165419842207,11.1078093828392,11.1983898840219,3
NER,Heart,ENSMUSG00000031347,Cetn2,8.66400379199195,0.309048984059135,8.57072354450024,8.84237058429019,8.30727020739547,8.85056428697538,3
NER,Heart,ENSMUSG00000021694,Ercc8,6.12981682054257,0.262610297133993,6.01983690326466,6.27519126560956,5.8390679304086,6.3497766550984,3
NER,Heart,ENSMUSG00000054051,Ercc6,7.49478379049124,0.229954250653981,7.42269093632463,7.62737919287746,7.22959298571881,7.63896949882448,3
NER,Heart,ENSMUSG00000024740,Ddb1,11.7887224269678,0.119520207431457,11.7207194496644,11.8328711469918,11.7004249869198,11.9247283815745,3
NER,Heart,ENSMUSG00000002109,Ddb2,7.03886883774134,0.173962855364789,6.94601741195704,7.11845670238868,6.87969310844668,7.22457168930996,3
NER,Heart / Heart right ventricle,ENSMUSG00000030094,Xpc,9.16262316001287,0.114838908711062,9.09087013738224,9.22814483055837,8.9785252288936,9.33239777097816,10
NER,Heart / Heart right ventricle,ENSMUSG00000028426,Rad23b,12.3316194465439,0.0500841474347998,12.2989465642314,12.3625816493233,12.2664783687577,12.4180592652793,10
NER,Heart / Heart right ventricle,ENSMUSG00000031347,Cetn2,9.65773320288442,0.192371599688792,9.53601454461012,9.7822512400959,9.31846522068357,9.98844179816396,10
NER,Heart / Heart right ventricle,ENSMUSG00000021694,Ercc8,7.34441330767641,0.271774636996273,7.1909247728388,7.39995820171964,6.96861493865481,7.71350834504088,10
NER,Heart / Heart right ventricle,ENSMUSG00000054051,Ercc6,7.96408363704464,0.222822856988801,7.89212859488265,8.00383255090534,7.7245726608486,8.17138848493938,10
NER,Heart / Heart right ventricle,ENSMUSG00000024740,Ddb1,13.139796500969,0.0745524130343625,13.1270023016143,13.1656096237506,13.0690913184098,13.2235206069551,10
NER,Heart / Heart right ventricle,ENSMUSG00000002109,Ddb2,7.3724187175767,0.225939747064549,7.23579478824687,7.48756714194605,6.9766349875589,7.70784151378721,10
NER,Kidney,ENSMUSG00000030094,Xpc,10.3487564935207,0.395102309878656,10.0561522912511,10.7806040588418,9.63732328127021,10.9286616856674,55
NER,Kidney,ENSMUSG00000028426,Rad23b,11.7999006508123,0.544129665542535,11.5235591587761,12.1565501624169,10.6527953374721,13.0390362497577,55
NER,Kidney,ENSMUSG00000031347,Cetn2,10.9868793455779,0.610765347020409,10.5605881544462,11.5322446142715,9.77011829223758,11.9431998682597,55
NER,Kidney,ENSMUSG00000021694,Ercc8,7.69991009451555,0.369942801997222,7.4508639000782,7.93301175526483,6.72764211729825,8.42830024804111,55
NER,Kidney,ENSMUSG00000054051,Ercc6,9.50774699980184,0.523344686952546,9.2428789442646,9.88128179818691,8.28527466338113,10.2994240278031,55
NER,Kidney,ENSMUSG00000024740,Ddb1,13.467960282449,0.509579553968456,13.1280016567245,13.9537515575752,12.1787555001374,14.1652387988486,55
NER,Kidney,ENSMUSG00000002109,Ddb2,7.96877901084056,0.567989466420657,7.52770737782344,8.3860531763655,6.70062154383533,9.02084092419105,55
NER,Left lobe of the liver,ENSMUSG00000030094,Xpc,9.5521333249616,0.265750160994044,9.32260356609648,9.80148891781564,8.99192267591674,9.8815193606964,24
NER,Left lobe of the liver,ENSMUSG00000028426,Rad23b,12.4960725587602,0.66424154519825,11.9051702504892,13.0523056222206,11.4568699407096,13.9475618366103,24
NER,Left lobe of the liver,ENSMUSG00000031347,Cetn2,8.50112768150423,0.39946202381257,8.23023923240515,8.78888054933464,7.73882790800052,9.22650296207178,24
NER,Left lobe of the liver,ENSMUSG00000021694,Ercc8,7.6402090077653,0.355583032046,7.38230643775543,7.87435418006926,6.99809212661269,8.27499105044297,24
NER,Left lobe of the liver,ENSMUSG00000054051,Ercc6,9.03435001415517,0.39616864639789,8.82786728233394,9.23286852863978,8.2682316109436,9.74137493629815,24
NER,Left lobe of the liver,ENSMUSG00000024740,Ddb1,12.9039231657182,0.257771645825314,12.7039295944406,13.0154623614671,12.3305433518542,13.4827615120069,24
NER,Left lobe of the liver,ENSMUSG00000002109,Ddb2,7.22828820806251,0.348347278063284,6.99598701231373,7.49823274720522,6.47361739597247,7.83384886315466,24
NER,Liver,ENSMUSG00000030094,Xpc,9.21872486423912,0.261108870043727,9.03479812432538,9.42467155304965,8.75130805901201,9.51285002782982,19
NER,Liver,ENSMUSG00000028426,Rad23b,12.3345033043224,0.575911579488895,11.7590059433187,12.8069377967503,11.3311716551124,13.2125089108521,19
NER,Liver,ENSMUSG00000031347,Cetn2,8.49701719292708,0.431120230354581,8.16838437172991,8.69567554056972,7.88503642983728,9.39296526146997,19
NER,Liver,ENSMUSG00000021694,Ercc8,6.99726962432441,0.744240670305617,6.5647823239039,7.55202445942418,5.27075033820051,7.90899115137647,19
NER,Liver,ENSMUSG00000054051,Ercc6,8.90745666678971,0.411149214424866,8.78258828066889,9.1785514098731,8.18864358686257,9.38912624605971,19
NER,Liver,ENSMUSG00000024740,Ddb1,12.7189172228392,0.332007027782134,12.4609165851153,12.9488788524722,12.2332372535619,13.249955585542,19
NER,Liver,ENSMUSG00000002109,Ddb2,7.02611731946767,0.443980365264728,6.82726449590339,7.27970478766302,6.15163655551157,7.82998339028071,19
NER,Lung,ENSMUSG00000030094,Xpc,10.8078781189528,0.313542510753579,10.6140992282318,11.0219869018152,10.34831806655,11.4398058884194,14
NER,Lung,ENSMUSG00000028426,Rad23b,12.0177357500645,0.26461213962788,11.9322536247711,12.2057671402057,11.5219833516192,12.2847452010279,14
NER,Lung,ENSMUSG00000031347,Cetn2,10.7530323562929,0.707578011980902,10.0012880945197,11.2746817869643,9.77849852467824,12.0306714581983,14
NER,Lung,ENSMUSG00000021694,Ercc8,8.15930518071827,0.218428957311241,8.04286743367748,8.30959228506848,7.78281591276969,8.48208168811736,14
NER,Lung,ENSMUSG00000054051,Ercc6,10.2337144406756,0.278714175294796,10.134156231425,10.3954219299936,9.7422576835721,10.7016623156276,14
NER,Lung,ENSMUSG00000024740,Ddb1,13.418584419714,0.221408041436142,13.2445672232254,13.541448957313,13.1544172185132,13.8890373343352,14
NER,Lung,ENSMUSG00000002109,Ddb2,8.95836304687708,0.573717510513081,8.54349803213209,9.26190143564813,8.08897279497673,9.72301278482525,14
NER,Mammary gland,ENSMUSG00000030094,Xpc,9.99781147240883,0.172712481084612,9.88770717732021,10.1541335513043,9.68626441379832,10.2000896506731,10
NER,Mammary gland,ENSMUSG00000028426,Rad23b,12.1012760920541,0.636552908154644,11.48664274181,12.6721456290528,11.2791335471531,12.8053567918205,10
NER,Mammary gland,ENSMUSG00000031347,Cetn2,9.70398364738698,0.163973532162711,9.5774896575434,9.84331986084348,9.46449828430916,9.90548931796763,10
NER,Mammary gland,ENSMUSG00000021694,Ercc8,8.12803492096536,0.13594637968534,8.070178791955,8.21505111820512,7.8817346711425,8.35649634229832,10
NER,Mammary gland,ENSMUSG00000054051,Ercc6,9.59105810670662,0.324129362553192,9.35027405194013,9.72933985713582,9.18643827178627,10.2979385649293,10
NER,Mammary gland,ENSMUSG00000024740,Ddb1,13.4408798841498,0.154485161707772,13.3624007529784,13.5019479170031,13.2167749605135,13.7112686630403,10
NER,Mammary gland,ENSMUSG00000002109,Ddb2,8.56302424678755,0.241883733892498,8.38585216491869,8.77076067036578,8.16925124616595,8.86175477280924,10
NER,Optic nerve,ENSMUSG00000030094,Xpc,9.41552276993656,0.195432048373367,9.24485504643763,9.57472234938903,9.24336466432771,9.66827851043114,5
NER,Optic nerve,ENSMUSG00000028426,Rad23b,12.2621942871769,0.334599822643118,12.0687121832744,12.4805754493728,11.8631650866358,12.7076113702583,5
NER,Optic nerve,ENSMUSG00000031347,Cetn2,9.19931338264186,0.519372760024426,8.9546520185033,9.02904086561691,8.91379538244868,9.14062413628733,5
NER,Optic nerve,ENSMUSG00000021694,Ercc8,8.38385410660307,0.238545801425185,8.37238980439762,8.52220564903903,8.14766603743551,8.61089091942046,5
NER,Optic nerve,ENSMUSG00000054051,Ercc6,10.1395456219489,0.330893640962038,9.9975364140503,10.3050466722996,9.63254389979296,10.4720296794163,5
NER,Optic nerve,ENSMUSG00000024740,Ddb1,13.3953505833582,0.330850590059292,13.3132995124658,13.3516249767395,13.2558113160553,13.40911317315,5
NER,Optic nerve,ENSMUSG00000002109,Ddb2,8.6146202193961,0.333958736262143,8.32391757566084,8.84345981396523,8.2692391803446,9.04957127936285,5
NER,Quadriceps femoris,ENSMUSG00000030094,Xpc,9.40336876193167,0.112798057515648,9.31747876139435,9.42605427357921,9.25461159535099,9.58709984563493,9
NER,Quadriceps femoris,ENSMUSG00000028426,Rad23b,13.4633536013499,0.193506024054855,13.35516399085,13.497804455543,13.2138971907941,13.7117651525825,9
NER,Quadriceps femoris,ENSMUSG00000031347,Cetn2,9.9076207900515,0.190417687157368,9.84904766658632,10.0589338007605,9.58867366374619,10.1416187337097,9
NER,Quadriceps femoris,ENSMUSG00000021694,Ercc8,8.1645407532265,0.136769074092134,8.12188849413669,8.20508023690177,7.99710087998907,8.32986785104939,9
NER,Quadriceps femoris,ENSMUSG00000054051,Ercc6,9.47192940355035,0.318574674491332,9.19805251244629,9.67210423919498,9.05871246773563,9.91434876210361,9
NER,Quadriceps femoris,ENSMUSG00000024740,Ddb1,13.7218699229694,0.0939226957584828,13.6610930841379,13.7838617505916,13.5775112951911,13.8573515745189,9
NER,Quadriceps femoris,ENSMUSG00000002109,Ddb2,7.57417964689703,0.272796717746104,7.46235347434559,7.74666433681612,7.05306027708459,7.92396192540592,9
NER,Retina,ENSMUSG00000030094,Xpc,9.22104448148167,0.274084805939869,9.10288080238072,9.41462026057262,8.63527161509289,9.68119720663593,27
