workspace_path,accession,filename,sha256,size_bytes,files_api,role,download_url,url_resolution_status,bundled_historical_snapshot
02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,OSD-511,GLDS-511_rna_seq_differential_expression.csv,a00e6b6d429cb70c4dc78f868b632e3c3bd585143c4281d6f982bb931ad92841,93577752,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,NASA published differential expression CSV; sample normalized expression columns in same file,,exact_filename_missing_from_API,true
02_processed_data/osdr_processed/OSD-512/GLDS-512_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-512,GLDS-512_rna_seq_differential_expression_GLbulkRNAseq.csv,c6f030fb08bf60d632cf0bfc9103d74e02bdd572bf9455c67b4ed1da53de2813,36143911,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-512/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-512/download?source=datamanager&file=GLDS-512_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-513/GLDS-513_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-513,GLDS-513_rna_seq_differential_expression_GLbulkRNAseq.csv,1f4b4d24338d125c77f4bef8932b0b49a96007e2125c2f258fc2f4c4aa67d1b8,33270504,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-513/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-513/download?source=datamanager&file=GLDS-513_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-515/GLDS-515_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-515,GLDS-515_rna_seq_differential_expression_GLbulkRNAseq.csv,dfd67dd11fb3c03aeaa477e683cd69bd620428b0249decc12f6f0bb6471d186b,37711323,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-515/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-515/download?source=datamanager&file=GLDS-515_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-525/GLDS-525_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-525,GLDS-525_rna_seq_differential_expression_GLbulkRNAseq.csv,01f28d9f9c2206486179341859f5832fd9d60878f14553264daf6f3aaec62e3d,34752458,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-525/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-525/download?source=datamanager&file=GLDS-525_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-576/GLDS-570_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-576,GLDS-570_rna_seq_differential_expression_GLbulkRNAseq.csv,680b633175f087bb96764a6deb791096ca9756532f586fb1b24990926ee3495e,33443513,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-576/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-576/download?source=datamanager&file=GLDS-570_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-580/GLDS-573_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-580,GLDS-573_rna_seq_differential_expression_GLbulkRNAseq.csv,8e114c05c983d13b584af513d56928b597681ea89172e327a18f9b712f83e2e1,218105120,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-580/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-580/download?source=datamanager&file=GLDS-573_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-599/GLDS-596_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-599,GLDS-596_rna_seq_differential_expression_GLbulkRNAseq.csv,ce59e8373afe33e9bdf540528b6b65785f3bcbccc0f6acb0e7b9df35febf83c8,13763408,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-599/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-599/download?source=datamanager&file=GLDS-596_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-665/GLDS-604_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-665,GLDS-604_rna_seq_differential_expression_GLbulkRNAseq.csv,39865e5915d23eca2c3570c8695afd16a760b1cf0a1f89efcb4f1a1d185a34fe,32697819,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-665/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-665/download?source=datamanager&file=GLDS-604_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-666/GLDS-605_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-666,GLDS-605_rna_seq_differential_expression_GLbulkRNAseq.csv,8bc5a36a92cdeb5f0b43dcee30354160652482e7a4c0bf0b3a8b8372e34f9b0c,32782316,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-666/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-666/download?source=datamanager&file=GLDS-605_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-770,GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,943e527e9b260bfd0918bbc655edb2d692cfaad3fa006512adc1274ed3e681c6,39017842,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-770/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-770/download?source=datamanager&file=GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-771/GLDS-674_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-771,GLDS-674_rna_seq_differential_expression_GLbulkRNAseq.csv,e52923bac62435cfdb910c29b9f9cd42f84876855adbee7535d521f164a99bdf,226324498,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-771/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-771/download?source=datamanager&file=GLDS-674_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-162/GLDS-162_rna_seq_differential_expression.csv,OSD-162,GLDS-162_rna_seq_differential_expression.csv,64cc7a6c0e747628cd6274436431d197985021027b9edfa9a9215363fabddaee,32912039,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-162/files/,NASA published differential expression CSV; sample normalized expression columns in same file,,exact_filename_missing_from_API,true
02_processed_data/osdr_processed/OSD-168/GLDS-168_rna_seq_differential_expression.csv,OSD-168,GLDS-168_rna_seq_differential_expression.csv,eafc0f0a406868aea48335ee0c79d6e54809b863071a9c92e2aebdf3d0e5785b,258540336,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-168/files/,NASA published differential expression CSV; sample normalized expression columns in same file,,exact_filename_missing_from_API,true
