Tissue,Flight_Samples_Count,Pathway_1,Pathway_2,Spearman_Rho
Liver,19,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.8210526315789474
Liver,19,DNA_repair_GO0006281,telomere_maintenance_GO0043247,-0.1859649122807017
Liver,19,DNA_repair_GO0006281,telomere_region_GO0000781,0.7824561403508772
Liver,19,DNA_repair_GO0006281,cell_cycle_GO0007049,0.7526315789473684
Liver,19,DNA_repair_GO0006281,DNA_replication_GO0006260,0.8701754385964913
Liver,19,DNA_repair_GO0006281,DNA_templated_transcription_GO0006351,0.5087719298245614
Liver,19,DNA_repair_GO0006281,translation_GO0006412,-0.1824561403508772
Liver,19,DNA_repair_GO0006281,mitochondrion_GO0005739,-0.0596491228070175
Liver,19,DNA_repair_GO0006281,mechanosensation_GO0050954,0.5070175438596491
Liver,19,DNA_repair_GO0006281,cytoskeleton_GO0005856,0.6228070175438597
Liver,19,DNA_repair_GO0006281,cell_death_GO0008219,0.4333333333333333
Liver,19,DNA_damage_signal_transduction_GO0042770,intrinsic_apoptotic_signaling_GO0008630,0.5912280701754385
Liver,19,DNA_damage_signal_transduction_GO0042770,DNA_damage_tolerance_GO0006301,0.6263157894736842
Liver,19,DNA_damage_signal_transduction_GO0042770,telomere_maintenance_GO0043247,-0.2421052631578947
Liver,19,DNA_damage_signal_transduction_GO0042770,telomere_region_GO0000781,0.6596491228070176
Liver,19,DNA_damage_signal_transduction_GO0042770,cell_cycle_GO0007049,0.8350877192982457
Liver,19,DNA_damage_signal_transduction_GO0042770,DNA_replication_GO0006260,0.7315789473684211
Liver,19,DNA_damage_signal_transduction_GO0042770,DNA_templated_transcription_GO0006351,0.7368421052631579
Liver,19,DNA_damage_signal_transduction_GO0042770,translation_GO0006412,-0.131578947368421
Liver,19,DNA_damage_signal_transduction_GO0042770,mitochondrion_GO0005739,-0.1385964912280701
Liver,19,DNA_damage_signal_transduction_GO0042770,mechanosensation_GO0050954,0.6771929824561403
Liver,19,DNA_damage_signal_transduction_GO0042770,cytoskeleton_GO0005856,0.7596491228070176
Liver,19,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,0.6631578947368421
Liver,19,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.6140350877192983
Liver,19,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,-0.3105263157894737
Liver,19,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.7736842105263158
Liver,19,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.7333333333333333
Liver,19,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.743859649122807
Liver,19,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.5491228070175439
Liver,19,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,-0.1684210526315789
Liver,19,intrinsic_apoptotic_signaling_GO0008630,mitochondrion_GO0005739,0.0947368421052631
Liver,19,intrinsic_apoptotic_signaling_GO0008630,mechanosensation_GO0050954,0.7228070175438597
Liver,19,intrinsic_apoptotic_signaling_GO0008630,cytoskeleton_GO0005856,0.6842105263157895
Liver,19,intrinsic_apoptotic_signaling_GO0008630,cell_death_GO0008219,0.6175438596491228
Liver,19,DNA_damage_tolerance_GO0006301,telomere_maintenance_GO0043247,-0.5157894736842106
Liver,19,DNA_damage_tolerance_GO0006301,telomere_region_GO0000781,0.6017543859649123
Liver,19,DNA_damage_tolerance_GO0006301,cell_cycle_GO0007049,0.7105263157894737
Liver,19,DNA_damage_tolerance_GO0006301,DNA_replication_GO0006260,0.8719298245614036
Liver,19,DNA_damage_tolerance_GO0006301,DNA_templated_transcription_GO0006351,0.3017543859649123
Liver,19,DNA_damage_tolerance_GO0006301,translation_GO0006412,0.0245614035087719
Liver,19,DNA_damage_tolerance_GO0006301,mitochondrion_GO0005739,0.2771929824561403
Liver,19,DNA_damage_tolerance_GO0006301,mechanosensation_GO0050954,0.5912280701754385
Liver,19,DNA_damage_tolerance_GO0006301,cytoskeleton_GO0005856,0.6280701754385964
Liver,19,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.4350877192982456
Liver,19,telomere_maintenance_GO0043247,telomere_region_GO0000781,-0.1456140350877193
Liver,19,telomere_maintenance_GO0043247,cell_cycle_GO0007049,-0.387719298245614
Liver,19,telomere_maintenance_GO0043247,DNA_replication_GO0006260,-0.375438596491228
Liver,19,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.0140350877192982
Liver,19,telomere_maintenance_GO0043247,translation_GO0006412,-0.0982456140350877
Liver,19,telomere_maintenance_GO0043247,mitochondrion_GO0005739,-0.443859649122807
Liver,19,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.343859649122807
Liver,19,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,-0.3824561403508772
Liver,19,telomere_maintenance_GO0043247,cell_death_GO0008219,-0.2350877192982456
Liver,19,telomere_region_GO0000781,cell_cycle_GO0007049,0.6877192982456141
Liver,19,telomere_region_GO0000781,DNA_replication_GO0006260,0.8263157894736842
Liver,19,telomere_region_GO0000781,DNA_templated_transcription_GO0006351,0.5263157894736842
Liver,19,telomere_region_GO0000781,translation_GO0006412,-0.431578947368421
Liver,19,telomere_region_GO0000781,mitochondrion_GO0005739,-0.2631578947368421
Liver,19,telomere_region_GO0000781,mechanosensation_GO0050954,0.5105263157894737
Liver,19,telomere_region_GO0000781,cytoskeleton_GO0005856,0.5736842105263158
Liver,19,telomere_region_GO0000781,cell_death_GO0008219,0.5035087719298246
Liver,19,cell_cycle_GO0007049,DNA_replication_GO0006260,0.8298245614035088
Liver,19,cell_cycle_GO0007049,DNA_templated_transcription_GO0006351,0.7842105263157895
Liver,19,cell_cycle_GO0007049,translation_GO0006412,-0.1017543859649122
Liver,19,cell_cycle_GO0007049,mitochondrion_GO0005739,0.0631578947368421
Liver,19,cell_cycle_GO0007049,mechanosensation_GO0050954,0.8631578947368421
Liver,19,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.956140350877193
Liver,19,cell_cycle_GO0007049,cell_death_GO0008219,0.8315789473684211
Liver,19,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.4947368421052631
Liver,19,DNA_replication_GO0006260,translation_GO0006412,-0.0245614035087719
Liver,19,DNA_replication_GO0006260,mitochondrion_GO0005739,0.0684210526315789
Liver,19,DNA_replication_GO0006260,mechanosensation_GO0050954,0.6719298245614035
Liver,19,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.7315789473684211
Liver,19,DNA_replication_GO0006260,cell_death_GO0008219,0.6491228070175439
Liver,19,DNA_templated_transcription_GO0006351,translation_GO0006412,-0.2701754385964912
Liver,19,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,-0.312280701754386
Liver,19,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.7298245614035088
Liver,19,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.7982456140350878
Liver,19,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.7947368421052632
Liver,19,translation_GO0006412,mitochondrion_GO0005739,0.6052631578947368
Liver,19,translation_GO0006412,mechanosensation_GO0050954,0.0736842105263157
Liver,19,translation_GO0006412,cytoskeleton_GO0005856,-0.075438596491228
Liver,19,translation_GO0006412,cell_death_GO0008219,0.1175438596491228
Liver,19,mitochondrion_GO0005739,mechanosensation_GO0050954,0.1789473684210526
Liver,19,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.0824561403508772
Liver,19,mitochondrion_GO0005739,cell_death_GO0008219,0.075438596491228
Liver,19,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.9263157894736842
Liver,19,mechanosensation_GO0050954,cell_death_GO0008219,0.8929824561403509
Liver,19,cytoskeleton_GO0005856,cell_death_GO0008219,0.8701754385964913
Lung,14,DNA_damage_response_GO0006974,DNA_repair_GO0006281,0.8637362637362638
Lung,14,DNA_damage_response_GO0006974,DNA_damage_signal_transduction_GO0042770,0.6087912087912087
Lung,14,DNA_damage_response_GO0006974,intrinsic_apoptotic_signaling_GO0008630,0.7450549450549451
Lung,14,DNA_damage_response_GO0006974,DNA_damage_tolerance_GO0006301,0.6263736263736264
Lung,14,DNA_damage_response_GO0006974,telomere_maintenance_GO0043247,0.2263736263736263
Lung,14,DNA_damage_response_GO0006974,telomere_region_GO0000781,0.2483516483516483
Lung,14,DNA_damage_response_GO0006974,cell_cycle_GO0007049,0.6175824175824176
Lung,14,DNA_damage_response_GO0006974,DNA_replication_GO0006260,0.7538461538461538
Lung,14,DNA_damage_response_GO0006974,DNA_templated_transcription_GO0006351,0.0549450549450549
Lung,14,DNA_damage_response_GO0006974,translation_GO0006412,0.6
Lung,14,DNA_damage_response_GO0006974,mitochondrion_GO0005739,0.4461538461538462
Lung,14,DNA_damage_response_GO0006974,mechanosensation_GO0050954,-0.0197802197802197
Lung,14,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,-0.2219780219780219
Lung,14,DNA_damage_response_GO0006974,cell_death_GO0008219,0.3978021978021978
Lung,14,DNA_repair_GO0006281,DNA_damage_signal_transduction_GO0042770,0.3186813186813186
Lung,14,DNA_repair_GO0006281,intrinsic_apoptotic_signaling_GO0008630,0.4549450549450549
Lung,14,DNA_repair_GO0006281,DNA_damage_tolerance_GO0006301,0.7494505494505495
Lung,14,DNA_repair_GO0006281,telomere_maintenance_GO0043247,0.0549450549450549
Lung,14,DNA_repair_GO0006281,telomere_region_GO0000781,0.2
Lung,14,DNA_repair_GO0006281,cell_cycle_GO0007049,0.2351648351648351
Lung,14,DNA_repair_GO0006281,DNA_replication_GO0006260,0.832967032967033
Lung,14,DNA_repair_GO0006281,DNA_templated_transcription_GO0006351,-0.2219780219780219
Lung,14,DNA_repair_GO0006281,translation_GO0006412,0.6351648351648351
Lung,14,DNA_repair_GO0006281,mitochondrion_GO0005739,0.5604395604395604
Lung,14,DNA_repair_GO0006281,mechanosensation_GO0050954,-0.2703296703296703
Lung,14,DNA_repair_GO0006281,cytoskeleton_GO0005856,-0.4549450549450549
Lung,14,DNA_repair_GO0006281,cell_death_GO0008219,0.0769230769230769
Lung,14,DNA_damage_signal_transduction_GO0042770,intrinsic_apoptotic_signaling_GO0008630,0.4813186813186813
Lung,14,DNA_damage_signal_transduction_GO0042770,DNA_damage_tolerance_GO0006301,0.0857142857142857
Lung,14,DNA_damage_signal_transduction_GO0042770,telomere_maintenance_GO0043247,0.2527472527472527
Lung,14,DNA_damage_signal_transduction_GO0042770,telomere_region_GO0000781,0.3846153846153846
Lung,14,DNA_damage_signal_transduction_GO0042770,cell_cycle_GO0007049,0.7846153846153846
Lung,14,DNA_damage_signal_transduction_GO0042770,DNA_replication_GO0006260,0.3714285714285714
Lung,14,DNA_damage_signal_transduction_GO0042770,DNA_templated_transcription_GO0006351,0.4065934065934066
Lung,14,DNA_damage_signal_transduction_GO0042770,translation_GO0006412,-0.0065934065934065
Lung,14,DNA_damage_signal_transduction_GO0042770,mitochondrion_GO0005739,-0.1164835164835164
Lung,14,DNA_damage_signal_transduction_GO0042770,mechanosensation_GO0050954,0.1604395604395604
Lung,14,DNA_damage_signal_transduction_GO0042770,cytoskeleton_GO0005856,0.1164835164835164
Lung,14,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,0.2219780219780219
Lung,14,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.4725274725274725
Lung,14,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.3846153846153846
Lung,14,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.0857142857142857
Lung,14,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.6175824175824176
Lung,14,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.578021978021978
Lung,14,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.2219780219780219
Lung,14,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,0.4813186813186813
Lung,14,intrinsic_apoptotic_signaling_GO0008630,mitochondrion_GO0005739,0.3054945054945055
Lung,14,intrinsic_apoptotic_signaling_GO0008630,mechanosensation_GO0050954,0.2175824175824176
Lung,14,intrinsic_apoptotic_signaling_GO0008630,cytoskeleton_GO0005856,-0.0505494505494505
Lung,14,intrinsic_apoptotic_signaling_GO0008630,cell_death_GO0008219,0.6923076923076923
Lung,14,DNA_damage_tolerance_GO0006301,telomere_maintenance_GO0043247,0.0417582417582417
Lung,14,DNA_damage_tolerance_GO0006301,telomere_region_GO0000781,-0.0241758241758241
Lung,14,DNA_damage_tolerance_GO0006301,cell_cycle_GO0007049,0.2747252747252747
Lung,14,DNA_damage_tolerance_GO0006301,DNA_replication_GO0006260,0.8813186813186813
Lung,14,DNA_damage_tolerance_GO0006301,DNA_templated_transcription_GO0006351,-0.3758241758241758
Lung,14,DNA_damage_tolerance_GO0006301,translation_GO0006412,0.6967032967032967
Lung,14,DNA_damage_tolerance_GO0006301,mitochondrion_GO0005739,0.6747252747252748
Lung,14,DNA_damage_tolerance_GO0006301,mechanosensation_GO0050954,-0.3318681318681318
Lung,14,DNA_damage_tolerance_GO0006301,cytoskeleton_GO0005856,-0.6967032967032967
Lung,14,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.112087912087912
Lung,14,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.1868131868131868
Lung,14,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.2571428571428571
Lung,14,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.1472527472527472
Lung,14,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.2439560439560439
Lung,14,telomere_maintenance_GO0043247,translation_GO0006412,0.2835164835164835
Lung,14,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.0593406593406593
Lung,14,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.2351648351648351
Lung,14,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,-0.0945054945054945
Lung,14,telomere_maintenance_GO0043247,cell_death_GO0008219,-0.0285714285714285
Lung,14,telomere_region_GO0000781,cell_cycle_GO0007049,0.1384615384615384
Lung,14,telomere_region_GO0000781,DNA_replication_GO0006260,0.0329670329670329
Lung,14,telomere_region_GO0000781,DNA_templated_transcription_GO0006351,-0.3274725274725275
Lung,14,telomere_region_GO0000781,translation_GO0006412,0.0637362637362637
Lung,14,telomere_region_GO0000781,mitochondrion_GO0005739,-0.0505494505494505
Lung,14,telomere_region_GO0000781,mechanosensation_GO0050954,-0.3626373626373626
Lung,14,telomere_region_GO0000781,cytoskeleton_GO0005856,-0.2615384615384615
Lung,14,telomere_region_GO0000781,cell_death_GO0008219,-0.3274725274725275
Lung,14,cell_cycle_GO0007049,DNA_replication_GO0006260,0.3626373626373626
Lung,14,cell_cycle_GO0007049,DNA_templated_transcription_GO0006351,0.4241758241758241
Lung,14,cell_cycle_GO0007049,translation_GO0006412,0.2747252747252747
Lung,14,cell_cycle_GO0007049,mitochondrion_GO0005739,0.2483516483516483
Lung,14,cell_cycle_GO0007049,mechanosensation_GO0050954,0.3846153846153846
Lung,14,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.1956043956043956
Lung,14,cell_cycle_GO0007049,cell_death_GO0008219,0.578021978021978
Lung,14,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,-0.178021978021978
Lung,14,DNA_replication_GO0006260,translation_GO0006412,0.5604395604395604
Lung,14,DNA_replication_GO0006260,mitochondrion_GO0005739,0.4813186813186813
Lung,14,DNA_replication_GO0006260,mechanosensation_GO0050954,-0.2747252747252747
Lung,14,DNA_replication_GO0006260,cytoskeleton_GO0005856,-0.5868131868131868
Lung,14,DNA_replication_GO0006260,cell_death_GO0008219,0.1428571428571428
Lung,14,DNA_templated_transcription_GO0006351,translation_GO0006412,-0.3054945054945055
Lung,14,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,-0.2395604395604395
Lung,14,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.7626373626373626
Lung,14,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.7670329670329671
Lung,14,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.6879120879120879
Lung,14,translation_GO0006412,mitochondrion_GO0005739,0.9032967032967032
Lung,14,translation_GO0006412,mechanosensation_GO0050954,-0.0681318681318681
Lung,14,translation_GO0006412,cytoskeleton_GO0005856,-0.2747252747252747
Lung,14,translation_GO0006412,cell_death_GO0008219,0.2923076923076923
Lung,14,mitochondrion_GO0005739,mechanosensation_GO0050954,0.0901098901098901
Lung,14,mitochondrion_GO0005739,cytoskeleton_GO0005856,-0.156043956043956
Lung,14,mitochondrion_GO0005739,cell_death_GO0008219,0.3054945054945055
Lung,14,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.832967032967033
Lung,14,mechanosensation_GO0050954,cell_death_GO0008219,0.7450549450549451
Lung,14,cytoskeleton_GO0005856,cell_death_GO0008219,0.5164835164835165
Mammary gland,10,DNA_damage_response_GO0006974,DNA_repair_GO0006281,1.0
Mammary gland,10,DNA_damage_response_GO0006974,DNA_damage_signal_transduction_GO0042770,0.806060606060606
Mammary gland,10,DNA_damage_response_GO0006974,intrinsic_apoptotic_signaling_GO0008630,0.6606060606060606
Mammary gland,10,DNA_damage_response_GO0006974,DNA_damage_tolerance_GO0006301,0.8909090909090909
Mammary gland,10,DNA_damage_response_GO0006974,telomere_maintenance_GO0043247,0.5515151515151515
Mammary gland,10,DNA_damage_response_GO0006974,telomere_region_GO0000781,0.5636363636363636
Mammary gland,10,DNA_damage_response_GO0006974,cell_cycle_GO0007049,0.8181818181818182
Mammary gland,10,DNA_damage_response_GO0006974,DNA_replication_GO0006260,0.9393939393939394
Mammary gland,10,DNA_damage_response_GO0006974,DNA_templated_transcription_GO0006351,0.5393939393939394
Mammary gland,10,DNA_damage_response_GO0006974,translation_GO0006412,0.4787878787878787
Mammary gland,10,DNA_damage_response_GO0006974,mitochondrion_GO0005739,0.0909090909090909
Mammary gland,10,DNA_damage_response_GO0006974,mechanosensation_GO0050954,0.0303030303030303
Mammary gland,10,DNA_damage_response_GO0006974,cytoskeleton_GO0005856,0.3212121212121212
Mammary gland,10,DNA_damage_response_GO0006974,cell_death_GO0008219,0.5878787878787879
