audit_row_id,audit_status,audit_flags,accession,analysis_unit_id,tissue,analysis_input_relative_path,analysis_sample_column,normalized_sample_name,isa_sample_name,source_name,accession_scoped_mouse_id,sample_match_method,sample_match_status,sample_is_technical_replicate,analysis_sample_status,isa_spaceflight_raw,isa_status,status_matches_analysis,sex,sex_raw,age_source_field,age_value_raw,age_unit_raw,age_raw,age_label,age_order_weeks,age_is_range,age_value_status,organism_raw,source_material_type,mission_cluster,mission_source,api_mission_names,mission_project_token,source_space_mission_raw,launch_mission_raw,mission_conflict_detected,mission_conflict_issue_type,mission_conflict_source_value,mission_conflict_canonical_value,mission_conflict_resolution,isa_source_table,metadata_zip_filename,metadata_zip_sha256,metadata_zip_size_bytes,metadata_downloaded_at_utc,osdr_study_url,dataset_api_url,files_api_url,metadata_download_url,api_project_identifiers,api_mission_start_dates,api_mission_end_dates,tissue_collection_after_landing_days,tissue_collection_timing_category,tissue_collection_scope
OSD-511::OSD-511::RRRM1_MG_FLT_LAR_YNG_FL6,PASS,SOURCE_AGE_RANGE,OSD-511,OSD-511,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_FLT_LAR_YNG_FL6,RRRM1_MG_FLT_LAR_YNG_FL6,RRRM1_MG_FLT_LAR_YNG_FL6,FL_LAR_06,OSD-511::FL_LAR_06,exact ISA Sample Name,EXACT,FALSE,Flight,Space Flight,Flight,TRUE,Female,Female,Factor Value[Age],10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511::RRRM1_MG_GC_LAR_YNG_GL1,PASS,SOURCE_AGE_RANGE,OSD-511,OSD-511,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_YNG_GL1,RRRM1_MG_GC_LAR_YNG_GL1,RRRM1_MG_GC_LAR_YNG_GL1,HC_LAR_01,OSD-511::HC_LAR_01,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511::RRRM1_MG_GC_LAR_YNG_GL13,PASS,SOURCE_AGE_RANGE,OSD-511,OSD-511,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_YNG_GL13,RRRM1_MG_GC_LAR_YNG_GL13,RRRM1_MG_GC_LAR_YNG_GL13,HC_LAR_13,OSD-511::HC_LAR_13,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511::RRRM1_MG_GC_LAR_YNG_GL14,PASS,SOURCE_AGE_RANGE,OSD-511,OSD-511,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_YNG_GL14,RRRM1_MG_GC_LAR_YNG_GL14,RRRM1_MG_GC_LAR_YNG_GL14,HC_LAR_14,OSD-511::HC_LAR_14,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511::RRRM1_MG_GC_LAR_YNG_GL17,PASS,SOURCE_AGE_RANGE,OSD-511,OSD-511,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_YNG_GL17,RRRM1_MG_GC_LAR_YNG_GL17,RRRM1_MG_GC_LAR_YNG_GL17,HC_LAR_17,OSD-511::HC_LAR_17,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511::RRRM1_MG_GC_LAR_YNG_GL18,PASS,SOURCE_AGE_RANGE,OSD-511,OSD-511,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_YNG_GL18,RRRM1_MG_GC_LAR_YNG_GL18,RRRM1_MG_GC_LAR_YNG_GL18,HC_LAR_18,OSD-511::HC_LAR_18,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511::RRRM1_MG_GC_LAR_YNG_GL2,PASS,SOURCE_AGE_RANGE,OSD-511,OSD-511,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_YNG_GL2,RRRM1_MG_GC_LAR_YNG_GL2,RRRM1_MG_GC_LAR_YNG_GL2,HC_LAR_02,OSD-511::HC_LAR_02,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511::RRRM1_MG_GC_LAR_YNG_GL5,PASS,SOURCE_AGE_RANGE,OSD-511,OSD-511,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_YNG_GL5,RRRM1_MG_GC_LAR_YNG_GL5,RRRM1_MG_GC_LAR_YNG_GL5,HC_LAR_05,OSD-511::HC_LAR_05,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511::RRRM1_MG_GC_LAR_YNG_GL6,PASS,SOURCE_AGE_RANGE,OSD-511,OSD-511,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_YNG_GL6,RRRM1_MG_GC_LAR_YNG_GL6,RRRM1_MG_GC_LAR_YNG_GL6,HC_LAR_06,OSD-511::HC_LAR_06,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511__age_32w::RRRM1_MG_FLT_LAR_OLD_FL11,PASS,NONE,OSD-511,OSD-511__age_32w,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_FLT_LAR_OLD_FL11,RRRM1_MG_FLT_LAR_OLD_FL11,RRRM1_MG_FLT_LAR_OLD_FL11,FL_LAR_11,OSD-511::FL_LAR_11,exact ISA Sample Name,EXACT,FALSE,Flight,Space Flight,Flight,TRUE,Female,Female,Factor Value[Age],32,week,32 {week},32 wk,32,FALSE,EXACT_VALUE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511__age_32w::RRRM1_MG_FLT_LAR_OLD_FL15,PASS,NONE,OSD-511,OSD-511__age_32w,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_FLT_LAR_OLD_FL15,RRRM1_MG_FLT_LAR_OLD_FL15,RRRM1_MG_FLT_LAR_OLD_FL15,FL_LAR_15,OSD-511::FL_LAR_15,exact ISA Sample Name,EXACT,FALSE,Flight,Space Flight,Flight,TRUE,Female,Female,Factor Value[Age],32,week,32 {week},32 wk,32,FALSE,EXACT_VALUE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511__age_32w::RRRM1_MG_FLT_LAR_OLD_FL3,PASS,NONE,OSD-511,OSD-511__age_32w,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_FLT_LAR_OLD_FL3,RRRM1_MG_FLT_LAR_OLD_FL3,RRRM1_MG_FLT_LAR_OLD_FL3,FL_LAR_03,OSD-511::FL_LAR_03,exact ISA Sample Name,EXACT,FALSE,Flight,Space Flight,Flight,TRUE,Female,Female,Factor Value[Age],32,week,32 {week},32 wk,32,FALSE,EXACT_VALUE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511__age_32w::RRRM1_MG_FLT_LAR_OLD_FL4,PASS,NONE,OSD-511,OSD-511__age_32w,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_FLT_LAR_OLD_FL4,RRRM1_MG_FLT_LAR_OLD_FL4,RRRM1_MG_FLT_LAR_OLD_FL4,FL_LAR_04,OSD-511::FL_LAR_04,exact ISA Sample Name,EXACT,FALSE,Flight,Space Flight,Flight,TRUE,Female,Female,Factor Value[Age],32,week,32 {week},32 wk,32,FALSE,EXACT_VALUE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511__age_32w::RRRM1_MG_FLT_LAR_OLD_FL8,PASS,NONE,OSD-511,OSD-511__age_32w,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_FLT_LAR_OLD_FL8,RRRM1_MG_FLT_LAR_OLD_FL8,RRRM1_MG_FLT_LAR_OLD_FL8,FL_LAR_08,OSD-511::FL_LAR_08,exact ISA Sample Name,EXACT,FALSE,Flight,Space Flight,Flight,TRUE,Female,Female,Factor Value[Age],32,week,32 {week},32 wk,32,FALSE,EXACT_VALUE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511__age_32w::RRRM1_MG_GC_LAR_OLD_GL11,PASS,NONE,OSD-511,OSD-511__age_32w,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_OLD_GL11,RRRM1_MG_GC_LAR_OLD_GL11,RRRM1_MG_GC_LAR_OLD_GL11,HC_LAR_11,OSD-511::HC_LAR_11,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],32,week,32 {week},32 wk,32,FALSE,EXACT_VALUE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511__age_32w::RRRM1_MG_GC_LAR_OLD_GL12,PASS,NONE,OSD-511,OSD-511__age_32w,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_OLD_GL12,RRRM1_MG_GC_LAR_OLD_GL12,RRRM1_MG_GC_LAR_OLD_GL12,HC_LAR_12,OSD-511::HC_LAR_12,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],32,week,32 {week},32 wk,32,FALSE,EXACT_VALUE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511__age_32w::RRRM1_MG_GC_LAR_OLD_GL16,PASS,NONE,OSD-511,OSD-511__age_32w,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_OLD_GL16,RRRM1_MG_GC_LAR_OLD_GL16,RRRM1_MG_GC_LAR_OLD_GL16,HC_LAR_16,OSD-511::HC_LAR_16,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],32,week,32 {week},32 wk,32,FALSE,EXACT_VALUE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511__age_32w::RRRM1_MG_GC_LAR_OLD_GL3,PASS,NONE,OSD-511,OSD-511__age_32w,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_OLD_GL3,RRRM1_MG_GC_LAR_OLD_GL3,RRRM1_MG_GC_LAR_OLD_GL3,HC_LAR_03,OSD-511::HC_LAR_03,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],32,week,32 {week},32 wk,32,FALSE,EXACT_VALUE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-511::OSD-511__age_32w::RRRM1_MG_GC_LAR_OLD_GL4,PASS,NONE,OSD-511,OSD-511__age_32w,Mammary gland,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,RRRM1_MG_GC_LAR_OLD_GL4,RRRM1_MG_GC_LAR_OLD_GL4,RRRM1_MG_GC_LAR_OLD_GL4,HC_LAR_04,OSD-511::HC_LAR_04,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Female,Female,Factor Value[Age],32,week,32 {week},32 wk,32,FALSE,EXACT_VALUE_REPORTED_BY_SOURCE,Mus musculus,mammary gland,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,,FALSE,,,,,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,248690,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-511/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-511/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-511/download?source=datamanager&file=OSD-511_metadata_OSD-511-ISA.zip,RR-8,12/05/2018,01/14/2019,Space Flight=2-4,post_landing_api_dissection_date_derived,Ground Control; Space Flight
