sample_column,sample_name_normalized,mouse_id,sample_status,isa_spaceflight_raw,isa_status_matches_analysis,sample_is_technical_replicate,Group,analysis_unit_id,accession,input_relative_path,mission_cluster,mission_source,api_mission_names,source_space_mission_raw,launch_mission_raw,launch_mission_conflict,sex,sex_raw,age_value_raw,age_unit_raw,age_raw,age_label,age_order_weeks,age_is_range,age_source_field,organism_raw,source_material_type,metadata_match_method,isa_source_table,metadata_zip_filename,metadata_zip_sha256,euthanasia_after_landing_days,euthanasia_timing_category,euthanasia_scope
RR10_CLN_GC_WT_G7,RR10_CLN_GC_WT_G7,RR-10_GC-07,Ground,Ground Control,TRUE,FALSE,Colon,OSD-667,OSD-667,02_processed_data/osdr_processed/OSD-667/GLDS-606_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Female,Female,14-15,week,14-15 {week},14–15 wk,14.5,TRUE,Characteristics[Age at Launch],Mus musculus,Colon,exact ISA Sample Name,s_OSD-667.txt,OSD-667_metadata_OSD-667-ISA.zip,59ae55d6458448aa8abdf32278aa7618fccafc0c0152a86bf25b6731f3a006e8,,on_orbit,all flight (euthanized on the ISS)
GSM7708688,GSM7708688,MHU2_F1,Flight,Space Flight,TRUE,FALSE,Liver,OSD-686,OSD-686,02_processed_data/osdr_processed/OSD-686/GLDS-617_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-12,OSDR dataset API: single mission,SpaceX-12,,,FALSE,Male,Male,9,week,9 {week},9 wk,9,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-686.txt,OSD-686_metadata_OSD-686-ISA.zip,d835b5205c425cd10f97523f0b5c9f095192423c332ed78598e23f41b6273b04,,not_stated,n/a
GSM7708689,GSM7708689,MHU2_F2,Flight,Space Flight,TRUE,FALSE,Liver,OSD-686,OSD-686,02_processed_data/osdr_processed/OSD-686/GLDS-617_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-12,OSDR dataset API: single mission,SpaceX-12,,,FALSE,Male,Male,9,week,9 {week},9 wk,9,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-686.txt,OSD-686_metadata_OSD-686-ISA.zip,d835b5205c425cd10f97523f0b5c9f095192423c332ed78598e23f41b6273b04,,not_stated,n/a
GSM7708690,GSM7708690,MHU2_F7,Flight,Space Flight,TRUE,FALSE,Liver,OSD-686,OSD-686,02_processed_data/osdr_processed/OSD-686/GLDS-617_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-12,OSDR dataset API: single mission,SpaceX-12,,,FALSE,Male,Male,9,week,9 {week},9 wk,9,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-686.txt,OSD-686_metadata_OSD-686-ISA.zip,d835b5205c425cd10f97523f0b5c9f095192423c332ed78598e23f41b6273b04,,not_stated,n/a
GSM7708682,GSM7708682,MHU2_G4,Ground,Ground Control,TRUE,FALSE,Liver,OSD-686,OSD-686,02_processed_data/osdr_processed/OSD-686/GLDS-617_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-12,OSDR dataset API: single mission,SpaceX-12,,,FALSE,Male,Male,9,week,9 {week},9 wk,9,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-686.txt,OSD-686_metadata_OSD-686-ISA.zip,d835b5205c425cd10f97523f0b5c9f095192423c332ed78598e23f41b6273b04,,not_stated,n/a
GSM7708683,GSM7708683,MHU2_G5,Ground,Ground Control,TRUE,FALSE,Liver,OSD-686,OSD-686,02_processed_data/osdr_processed/OSD-686/GLDS-617_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-12,OSDR dataset API: single mission,SpaceX-12,,,FALSE,Male,Male,9,week,9 {week},9 wk,9,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-686.txt,OSD-686_metadata_OSD-686-ISA.zip,d835b5205c425cd10f97523f0b5c9f095192423c332ed78598e23f41b6273b04,,not_stated,n/a
GSM7708684,GSM7708684,MHU2_G6,Ground,Ground Control,TRUE,FALSE,Liver,OSD-686,OSD-686,02_processed_data/osdr_processed/OSD-686/GLDS-617_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-12,OSDR dataset API: single mission,SpaceX-12,,,FALSE,Male,Male,9,week,9 {week},9 wk,9,FALSE,Characteristics[Age at Launch],Mus musculus,Liver,exact ISA Sample Name,s_OSD-686.txt,OSD-686_metadata_OSD-686-ISA.zip,d835b5205c425cd10f97523f0b5c9f095192423c332ed78598e23f41b6273b04,,not_stated,n/a
GSM7706834,GSM7706834,MHU3_FL03,Flight,Space Flight,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
GSM7706835,GSM7706835,MHU3_FL05,Flight,Space Flight,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
GSM7706836,GSM7706836,MHU3_FL06,Flight,Space Flight,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
GSM7706837,GSM7706837,MHU3_FL07,Flight,Space Flight,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
GSM7706838,GSM7706838,MHU3_FL08,Flight,Space Flight,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
GSM7706839,GSM7706839,MHU3_FL10,Flight,Space Flight,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
GSM7706822,GSM7706822,MHU3_GC03,Ground,Ground Control,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
GSM7706823,GSM7706823,MHU3_GC05,Ground,Ground Control,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
GSM7706824,GSM7706824,MHU3_GC06,Ground,Ground Control,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
GSM7706825,GSM7706825,MHU3_GC07,Ground,Ground Control,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
GSM7706826,GSM7706826,MHU3_GC08,Ground,Ground Control,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
GSM7706827,GSM7706827,MHU3_GC10,Ground,Ground Control,TRUE,FALSE,Bone marrow,OSD-690,OSD-690,02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-14,OSDR dataset API: single mission,SpaceX-14,,,FALSE,Male,Male,12,week,12 {week},12 wk,12,FALSE,Characteristics[Age at Launch],Mus musculus,Bone Marrow,exact ISA Sample Name,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,,not_stated,n/a
DRS284036,DRS284036,MHU1_MG1,Flight,Space Flight,TRUE,FALSE,Soleus,OSD-714,OSD-714,02_processed_data/osdr_processed/OSD-714/GLDS-638_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-9,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9;SpaceX-17;SpaceX-20,Mouse Habitat Unit 1 (MHU-1),,FALSE,Male,Male,8,week,8 {week},8 wk,8,FALSE,Characteristics[Age at Launch],Mus musculus,Soleus,exact ISA Sample Name,s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,,not_stated,flight (tissue collected 2 d; euthanasia not stated)
DRS284037,DRS284037,MHU1_MG2,Flight,Space Flight,TRUE,FALSE,Soleus,OSD-714,OSD-714,02_processed_data/osdr_processed/OSD-714/GLDS-638_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-9,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9;SpaceX-17;SpaceX-20,Mouse Habitat Unit 1 (MHU-1),,FALSE,Male,Male,8,week,8 {week},8 wk,8,FALSE,Characteristics[Age at Launch],Mus musculus,Soleus,exact ISA Sample Name,s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,,not_stated,flight (tissue collected 2 d; euthanasia not stated)
DRS284038,DRS284038,MHU1_MG3,Flight,Space Flight,TRUE,FALSE,Soleus,OSD-714,OSD-714,02_processed_data/osdr_processed/OSD-714/GLDS-638_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-9,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9;SpaceX-17;SpaceX-20,Mouse Habitat Unit 1 (MHU-1),,FALSE,Male,Male,8,week,8 {week},8 wk,8,FALSE,Characteristics[Age at Launch],Mus musculus,Soleus,exact ISA Sample Name,s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,,not_stated,flight (tissue collected 2 d; euthanasia not stated)
DRS284030,DRS284030,MHU1_GC1,Ground,Ground Control,TRUE,FALSE,Soleus,OSD-714,OSD-714,02_processed_data/osdr_processed/OSD-714/GLDS-638_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-9,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9;SpaceX-17;SpaceX-20,Mouse Habitat Unit 1 (MHU-1),,FALSE,Male,Male,8,week,8 {week},8 wk,8,FALSE,Characteristics[Age at Launch],Mus musculus,Soleus,exact ISA Sample Name,s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,,not_stated,flight (tissue collected 2 d; euthanasia not stated)
DRS284031,DRS284031,MHU1_GC2,Ground,Ground Control,TRUE,FALSE,Soleus,OSD-714,OSD-714,02_processed_data/osdr_processed/OSD-714/GLDS-638_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-9,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9;SpaceX-17;SpaceX-20,Mouse Habitat Unit 1 (MHU-1),,FALSE,Male,Male,8,week,8 {week},8 wk,8,FALSE,Characteristics[Age at Launch],Mus musculus,Soleus,exact ISA Sample Name,s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,,not_stated,flight (tissue collected 2 d; euthanasia not stated)
DRS284032,DRS284032,MHU1_GC3,Ground,Ground Control,TRUE,FALSE,Soleus,OSD-714,OSD-714,02_processed_data/osdr_processed/OSD-714/GLDS-638_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-9,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9;SpaceX-17;SpaceX-20,Mouse Habitat Unit 1 (MHU-1),,FALSE,Male,Male,8,week,8 {week},8 wk,8,FALSE,Characteristics[Age at Launch],Mus musculus,Soleus,exact ISA Sample Name,s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,,not_stated,flight (tissue collected 2 d; euthanasia not stated)
MHU-8_RTN_FLT_FLT05,MHU-8_RTN_FLT_FLT05,MHU-8_FLT05,Flight,Space Flight,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_FLT_FLT09,MHU-8_RTN_FLT_FLT09,MHU-8_FLT09,Flight,Space Flight,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_FLT_FLT13,MHU-8_RTN_FLT_FLT13,MHU-8_FLT13,Flight,Space Flight,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_FLT_FLT17,MHU-8_RTN_FLT_FLT17,MHU-8_FLT17,Flight,Space Flight,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_FLT_FLT21,MHU-8_RTN_FLT_FLT21,MHU-8_FLT21,Flight,Space Flight,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC01,MHU-8_RTN_HGC_HGC01,MHU-8_HGC01,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC02,MHU-8_RTN_HGC_HGC02,MHU-8_HGC02,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC03,MHU-8_RTN_HGC_HGC03,MHU-8_HGC03,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC04,MHU-8_RTN_HGC_HGC04,MHU-8_HGC04,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC05,MHU-8_RTN_HGC_HGC05,MHU-8_HGC05,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC06,MHU-8_RTN_HGC_HGC06,MHU-8_HGC06,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC07,MHU-8_RTN_HGC_HGC07,MHU-8_HGC07,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC08,MHU-8_RTN_HGC_HGC08,MHU-8_HGC08,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC09,MHU-8_RTN_HGC_HGC09,MHU-8_HGC09,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC10,MHU-8_RTN_HGC_HGC10,MHU-8_HGC10,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC11,MHU-8_RTN_HGC_HGC11,MHU-8_HGC11,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
MHU-8_RTN_HGC_HGC12,MHU-8_RTN_HGC_HGC12,MHU-8_HGC12,Ground,Ground Control,TRUE,FALSE,Retina,OSD-758,OSD-758,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right retina,exact ISA Sample Name,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,,not_stated,n/a
