family,ensembl_id,display_symbol,all_source_symbols,mgi_id,set_01_Cecum,set_02_Femoral_skin,set_03_Bone_marrow,set_04_Spleen_distal,set_05_Retina,set_06_Heart_Heart_right_ventricle
down_tissues,ENSMUSG00000030094,Xpc,Xpc,MGI:103557,1,1,1,1,1,1
down_tissues,ENSMUSG00000030166,Rad52,Rad52,MGI:101949,1,1,1,1,1,1
down_tissues,ENSMUSG00000030243,Recql,Recql,MGI:103021,1,1,1,1,1,1
down_tissues,ENSMUSG00000030254,Rad18,Rad18,MGI:1890476,1,1,1,1,1,1
down_tissues,ENSMUSG00000030271,Ogg1,Ogg1,MGI:1097693,1,1,1,1,1,1
down_tissues,ENSMUSG00000030322,Mbd4,Mbd4,MGI:1333850,1,1,1,1,1,1
down_tissues,ENSMUSG00000030330,Ing4,Ing4,MGI:107307,1,1,1,1,1,1
down_tissues,ENSMUSG00000030341,Tnfrsf1a,Tnfrsf1a,MGI:1314884,1,1,1,1,1,1
down_tissues,ENSMUSG00000030346,Rad51ap1,Rad51ap1,MGI:1098224,1,1,1,1,1,1
down_tissues,ENSMUSG00000030400,Ercc2,Ercc2,MGI:95413,1,1,1,1,1,1
down_tissues,ENSMUSG00000030451,Herc2,Herc2,MGI:103234,1,1,1,1,1,1
down_tissues,ENSMUSG00000030493,Faap24,Faap24,MGI:2142208,1,1,1,1,1,1
down_tissues,ENSMUSG00000030528,Blm,Blm,MGI:1328362,1,1,1,1,1,1
down_tissues,ENSMUSG00000030538,Cib1,Cib1,MGI:1344418,1,1,1,1,1,1
down_tissues,ENSMUSG00000030584,Dpf1,Dpf1,MGI:1352748,1,1,1,1,1,1
down_tissues,ENSMUSG00000030609,Aen,Aen,MGI:1915298,1,1,1,1,1,1
down_tissues,ENSMUSG00000030641,Ddias,Ddias,MGI:1921291,1,1,1,1,1,1
down_tissues,ENSMUSG00000030655,Smg1,Smg1,MGI:1919742,1,1,1,1,1,1
down_tissues,ENSMUSG00000030677,Kif22,Kif22,MGI:109233,1,1,1,1,1,1
down_tissues,ENSMUSG00000030680,Pagr1a,Pagr1a,MGI:1914528,1,1,1,1,1,1
down_tissues,ENSMUSG00000030697,Ppp4c,Ppp4c,MGI:1891763,1,1,1,1,1,1
down_tissues,ENSMUSG00000030714,Sgf29,Sgf29,MGI:1922815,1,1,1,1,1,1
down_tissues,ENSMUSG00000030717,Nupr1,Nupr1,MGI:1891834,1,1,1,1,1,1
down_tissues,ENSMUSG00000030726,Pold3,Pold3,MGI:1915217,1,1,1,1,1,1
down_tissues,ENSMUSG00000030744,Rps3,Rps3,MGI:1350917,1,1,1,1,1,1
down_tissues,ENSMUSG00000030750,Nsmce1,Nsmce1,MGI:1914961,1,1,1,1,1,1
down_tissues,ENSMUSG00000030774,Pak1,Pak1,MGI:1339975,1,1,1,1,1,1
down_tissues,ENSMUSG00000030779,Rbbp6,Rbbp6,MGI:894835,1,1,1,1,1,1
down_tissues,ENSMUSG00000030793,Pycard,Pycard,MGI:1931465,1,1,1,1,1,1
down_tissues,ENSMUSG00000030795,Fus,Fus,MGI:1353633,1,1,1,1,1,1
down_tissues,ENSMUSG00000030814,Bcl7c,Bcl7c,MGI:1332237,1,1,1,1,1,1
down_tissues,ENSMUSG00000030867,Plk1,Plk1,MGI:97621,1,1,1,1,1,1
down_tissues,ENSMUSG00000030978,Rrm1,Rrm1,MGI:98180,1,1,1,1,1,1
down_tissues,ENSMUSG00000030983,Bccip,Bccip,MGI:1913415,1,1,1,1,1,1
down_tissues,ENSMUSG00000030994,D7Ertd443e,D7Ertd443e,MGI:1196431,1,1,1,1,1,1
down_tissues,ENSMUSG00000031010,Usp9x,Usp9x,MGI:894681,1,1,1,1,1,1
down_tissues,ENSMUSG00000031095,Cul4b,Cul4b,MGI:1919834,1,1,1,1,1,1
down_tissues,ENSMUSG00000031165,Was,Was,MGI:105059,1,1,1,1,1,1
down_tissues,ENSMUSG00000031201,Brcc3,Brcc3,MGI:2389572,1,1,1,1,1,1
down_tissues,ENSMUSG00000031229,Atrx,Atrx,MGI:103067,1,1,1,1,1,1
down_tissues,ENSMUSG00000031347,Cetn2,Cetn2,MGI:1347085,1,1,1,1,1,1
down_tissues,ENSMUSG00000031372,Trex2,Trex2,MGI:1346343,1,1,0,0,1,0
down_tissues,ENSMUSG00000031422,Morf4l2,Morf4l2,MGI:1927167,1,1,1,1,1,1
down_tissues,ENSMUSG00000031429,Psmd10,Psmd10,MGI:1858898,1,1,1,1,1,1
down_tissues,ENSMUSG00000031446,Cul4a,Cul4a,MGI:1914487,1,1,1,1,1,1
down_tissues,ENSMUSG00000031493,Ggn,Ggn,MGI:2181461,1,1,1,1,1,1
down_tissues,ENSMUSG00000031536,Polb,Polb,MGI:97740,1,1,1,1,1,1
down_tissues,ENSMUSG00000031546,Gins4,Gins4,MGI:1923847,1,1,1,1,1,1
down_tissues,ENSMUSG00000031575,Ash2l,Ash2l,MGI:1344416,1,1,1,1,1,1
down_tissues,ENSMUSG00000031583,Wrn,Wrn,MGI:109635,1,1,1,1,1,1
down_tissues,ENSMUSG00000031628,Casp3,Casp3,MGI:107739,1,1,1,1,1,1
down_tissues,ENSMUSG00000031644,Nek1,Nek1,MGI:97303,1,1,1,1,1,1
down_tissues,ENSMUSG00000031660,Brd7,Brd7,MGI:1349766,1,1,1,1,1,1
down_tissues,ENSMUSG00000031666,Rbl2,Rbl2,MGI:105085,1,1,1,1,1,1
down_tissues,ENSMUSG00000031667,Aktip,Aktip,MGI:3693832,1,1,1,1,1,1
down_tissues,ENSMUSG00000031715,Smarca5,Smarca5,MGI:1935129,1,1,1,1,1,1
down_tissues,ENSMUSG00000031820,Babam1,Babam1,MGI:1915501,1,1,1,1,1,1
down_tissues,ENSMUSG00000031821,Gins2,Gins2,MGI:1921019,1,1,1,1,1,1
down_tissues,ENSMUSG00000031826,Usp10,Usp10,MGI:894652,1,1,1,1,1,1
down_tissues,ENSMUSG00000031835,Mbtps1,Mbtps1,MGI:1927235,1,1,1,1,1,1
down_tissues,ENSMUSG00000031921,Terf2,Terf2,MGI:1195972,1,1,1,1,1,1
down_tissues,ENSMUSG00000031928,Mre11a,Mre11a,MGI:1100512,1,1,1,1,1,1
down_tissues,ENSMUSG00000031938,Bkgd,Bkgd,MGI:1918234,1,1,1,1,1,1
down_tissues,ENSMUSG00000031960,Aars1,Aars1,MGI:2384560,1,1,1,1,1,1
down_tissues,ENSMUSG00000031986,Sprtn,Sprtn,MGI:2685351,1,1,1,1,1,1
down_tissues,ENSMUSG00000032002,Dcun1d5,Dcun1d5,MGI:1924113,1,1,1,1,1,1
down_tissues,ENSMUSG00000032065,Tex12,Tex12,MGI:1913904,1,0,0,1,0,0
down_tissues,ENSMUSG00000032113,Chek1,Chek1,MGI:1202065,1,1,1,1,1,1
down_tissues,ENSMUSG00000032119,Hinfp,Hinfp,MGI:2429620,1,1,1,1,1,1
down_tissues,ENSMUSG00000032187,Smarca4,Smarca4,MGI:88192,1,1,1,1,1,1
down_tissues,ENSMUSG00000032191,Bcl2l10,Bcl2l10,MGI:1330841,1,1,0,0,1,1
down_tissues,ENSMUSG00000032216,Nedd4,Nedd4,MGI:97297,1,1,1,1,1,1
down_tissues,ENSMUSG00000032244,Fem1b,Fem1b,MGI:1335087,1,1,1,1,1,1
down_tissues,ENSMUSG00000032267,Usp28,Usp28,MGI:2442293,1,1,1,1,1,1
down_tissues,ENSMUSG00000032298,Neil1,Neil1,MGI:1920024,1,1,1,1,1,1
down_tissues,ENSMUSG00000032344,Cgas,Cgas,MGI:2442261,1,1,1,1,1,1
down_tissues,ENSMUSG00000032346,Ooep,Ooep,MGI:1915218,1,1,1,1,1,1
down_tissues,ENSMUSG00000032369,Plscr1,Plscr1,MGI:893575,1,1,1,1,1,1
down_tissues,ENSMUSG00000032376,Usp3,Usp3,MGI:2152450,1,1,1,1,1,1
down_tissues,ENSMUSG00000032397,Tipin,Tipin,MGI:1921571,1,1,1,1,1,1
down_tissues,ENSMUSG00000032405,Pias1,Pias1,MGI:1913125,1,1,1,1,1,1
down_tissues,ENSMUSG00000032409,Atr,Atr,MGI:108028,1,1,1,1,1,1
down_tissues,ENSMUSG00000032481,Smarcc1,Smarcc1,MGI:1203524,1,1,1,1,1,1
down_tissues,ENSMUSG00000032498,Mlh1,Mlh1,MGI:101938,1,1,1,1,1,1
down_tissues,ENSMUSG00000032512,Wdr48,Wdr48,MGI:1914811,1,1,1,1,1,1
down_tissues,ENSMUSG00000032534,Cep63,Cep63,MGI:2158560,1,1,1,1,1,1
down_tissues,ENSMUSG00000032555,Topbp1,Topbp1,MGI:1920018,1,1,1,1,1,1
down_tissues,ENSMUSG00000032567,Aste1,Aste1,MGI:1913845,1,1,1,1,1,1
down_tissues,ENSMUSG00000032586,Traip,Traip,MGI:1096377,1,1,1,1,1,1
down_tissues,ENSMUSG00000032596,Uba7,Uba7,MGI:1349462,1,1,1,1,1,1
down_tissues,ENSMUSG00000032705,Exd2,Exd2,MGI:1922485,1,1,1,1,1,1
down_tissues,ENSMUSG00000032815,Fanca,Fanca,MGI:1341823,1,1,1,1,1,1
down_tissues,ENSMUSG00000033031,Cip2a,Cip2a,MGI:2146335,1,1,1,1,1,1
down_tissues,ENSMUSG00000033102,Cdc14b,Cdc14b,MGI:2441808,1,1,1,1,1,1
down_tissues,ENSMUSG00000033222,Ttf2,Ttf2,MGI:1921294,1,1,1,1,1,1
down_tissues,ENSMUSG00000033237,Arid2,Arid2,MGI:1924294,1,1,1,1,1,1
down_tissues,ENSMUSG00000033307,Mif,Mif,MGI:96982,1,1,1,1,1,1
down_tissues,ENSMUSG00000033430,Terf2ip,Terf2ip,MGI:1929871,1,1,1,1,1,1
down_tissues,ENSMUSG00000033454,Zbtb1,Zbtb1,MGI:2442326,1,1,1,1,1,1
down_tissues,ENSMUSG00000033458,Fan1,Fan1,MGI:3045266,1,1,1,1,1,1
down_tissues,ENSMUSG00000033577,Myo6,Myo6,MGI:104785,1,1,1,1,1,1
down_tissues,ENSMUSG00000033596,Rfwd3,Rfwd3,MGI:2384584,1,1,1,1,1,1
down_tissues,ENSMUSG00000033712,Ccar2,Ccar2,MGI:2444228,1,1,1,1,1,1
down_tissues,ENSMUSG00000033713,Foxn3,Foxn3,MGI:1918625,1,1,1,1,1,1
down_tissues,ENSMUSG00000033721,Vav3,Vav3,MGI:1888518,1,1,1,1,1,1
down_tissues,ENSMUSG00000033732,Sf3b3,Sf3b3,MGI:1289341,1,1,1,1,1,1
down_tissues,ENSMUSG00000033762,Recql4,Recql4,MGI:1931028,1,1,1,1,1,1
down_tissues,ENSMUSG00000033955,Cnot12,Cnot12,MGI:2446193,1,1,1,1,1,1
down_tissues,ENSMUSG00000033970,Rfc3,Rfc3,MGI:1916513,1,1,1,1,1,1
down_tissues,ENSMUSG00000034023,Fancd2,Fancd2,MGI:2448480,1,1,1,1,1,1
down_tissues,ENSMUSG00000034154,Ino80,Ino80,MGI:1915392,1,1,1,1,1,1
down_tissues,ENSMUSG00000034203,Chchd4,Chchd4,MGI:1919420,1,1,1,1,1,1
down_tissues,ENSMUSG00000034206,Polq,Polq,MGI:2155399,1,1,1,1,1,1
down_tissues,ENSMUSG00000034218,Atm,Atm,MGI:107202,1,1,1,1,1,1
down_tissues,ENSMUSG00000034266,Batf,Batf,MGI:1859147,1,1,1,1,1,1
down_tissues,ENSMUSG00000034329,Brip1,Brip1,MGI:2442836,1,1,1,1,1,1
down_tissues,ENSMUSG00000034342,Cbl,Cbl,MGI:88279,1,1,1,1,1,1
down_tissues,ENSMUSG00000034345,Gtf2h5,Gtf2h5,MGI:107227,1,1,1,1,1,1
down_tissues,ENSMUSG00000034349,Smc4,Smc4,MGI:1917349,1,1,1,1,1,1
down_tissues,ENSMUSG00000034485,Uaca,Uaca,MGI:1919815,1,1,1,1,1,1
down_tissues,ENSMUSG00000034543,Morc2a,Morc2a,MGI:1921772,1,1,1,1,1,1
down_tissues,ENSMUSG00000034639,Setmar,Setmar,MGI:1921979,1,1,1,1,1,1
down_tissues,ENSMUSG00000034659,Tmem109,Tmem109,MGI:1915789,1,1,1,1,1,1
down_tissues,ENSMUSG00000034674,Tdg,Tdg,MGI:108247,1,1,1,1,1,1
down_tissues,ENSMUSG00000034748,Sirt6,Sirt6,MGI:1354161,1,1,1,1,1,1
down_tissues,ENSMUSG00000034773,Hrob,Hrob,MGI:2387601,1,1,1,1,1,1
down_tissues,ENSMUSG00000035011,Zbtb7a,Zbtb7a,MGI:1335091,1,1,1,1,1,1
down_tissues,ENSMUSG00000035032,Nek11,Nek11,MGI:2442276,1,1,1,0,1,1
down_tissues,ENSMUSG00000035121,Neil2,Neil2,MGI:2686058,1,1,1,1,1,1
down_tissues,ENSMUSG00000035234,Abraxas1,Abraxas1,MGI:1917931,1,1,1,1,1,1
down_tissues,ENSMUSG00000035266,Helq,Helq,MGI:2176740,1,1,1,1,1,1
down_tissues,ENSMUSG00000035337,Uchl4,Uchl4,MGI:1890440,1,1,0,1,1,1
down_tissues,ENSMUSG00000035354,Uvrag,Uvrag,MGI:1925860,1,1,1,1,1,1
down_tissues,ENSMUSG00000035365,Parpbp,Parpbp,MGI:1922567,1,1,1,1,1,1
down_tissues,ENSMUSG00000035367,Rmi1,Rmi1,MGI:1921636,1,1,1,1,1,1
down_tissues,ENSMUSG00000035387,Ppp4r3c1,Ppp4r3c1,MGI:3588286,0,0,0,0,0,0
down_tissues,ENSMUSG00000035390,Brsk1,Brsk1,MGI:2685946,1,1,1,1,1,1
down_tissues,ENSMUSG00000035455,Fignl1,Fignl1,MGI:1890648,1,1,1,1,1,1
down_tissues,ENSMUSG00000035486,Plk5,Plk5,MGI:3026984,1,1,0,0,1,1
down_tissues,ENSMUSG00000035759,Bbs10,Bbs10,MGI:1919019,1,1,1,1,1,1
down_tissues,ENSMUSG00000035764,Fbxo45,Fbxo45,MGI:2447775,1,1,1,1,1,1
down_tissues,ENSMUSG00000035799,Twist1,Twist1,MGI:98872,1,1,1,1,1,1
down_tissues,ENSMUSG00000035842,Ddx11,Ddx11,MGI:2443590,1,1,1,1,1,1
down_tissues,ENSMUSG00000035890,Rnf126,Rnf126,MGI:1917544,1,1,1,1,1,1
down_tissues,ENSMUSG00000035898,Uba6,Uba6,MGI:1913894,1,1,1,1,1,1
down_tissues,ENSMUSG00000035958,Tdp2,Tdp2,MGI:1860486,1,1,1,1,1,1
down_tissues,ENSMUSG00000035960,Apex1,Apex1,MGI:88042,1,1,1,1,1,1
down_tissues,ENSMUSG00000036023,Parp2,Parp2,MGI:1341112,1,1,1,1,1,1
down_tissues,ENSMUSG00000036061,Smug1,Smug1,MGI:1918976,1,1,1,1,1,1
down_tissues,ENSMUSG00000036086,Zranb3,Zranb3,MGI:1918362,1,1,1,1,1,1
down_tissues,ENSMUSG00000036097,Slf2,Slf2,MGI:1924968,1,1,1,1,1,1
down_tissues,ENSMUSG00000036202,Rif1,Rif1,MGI:1098622,1,1,1,1,1,1
down_tissues,ENSMUSG00000036278,Macrod1,Macrod1,MGI:2147583,1,1,1,1,1,1
down_tissues,ENSMUSG00000036390,Gadd45a,Gadd45a,MGI:107799,1,1,1,1,1,1
down_tissues,ENSMUSG00000036611,Eepd1,Eepd1,MGI:1914734,1,1,1,1,1,1
down_tissues,ENSMUSG00000036781,Rps27l,Rps27l,MGI:1915191,1,1,1,1,1,1
down_tissues,ENSMUSG00000036822,Topors,Topors,MGI:2146189,1,1,1,1,1,1
down_tissues,ENSMUSG00000036875,Dna2,Dna2,MGI:2443732,1,1,1,1,1,1
down_tissues,ENSMUSG00000036940,Kdm1a,Kdm1a,MGI:1196256,1,1,1,1,1,1
down_tissues,ENSMUSG00000036980,Taf6,Taf6,MGI:109129,1,1,1,1,1,1
down_tissues,ENSMUSG00000036986,Pml,Pml,MGI:104662,1,1,1,1,1,1
down_tissues,ENSMUSG00000036990,Otud4,Otud4,MGI:1098801,1,1,1,1,1,1
down_tissues,ENSMUSG00000037032,Apbb1,Apbb1,MGI:107765,1,1,1,1,1,1
down_tissues,ENSMUSG00000037108,Zcwpw1,Zcwpw1,MGI:2685899,1,1,1,1,1,1
down_tissues,ENSMUSG00000037111,Setd7,Setd7,MGI:1920501,1,1,1,1,1,1
down_tissues,ENSMUSG00000037149,Ddx1,Ddx1,MGI:2144727,1,1,1,1,1,1
down_tissues,ENSMUSG00000037262,Kin,Kin,MGI:96676,1,1,1,1,1,1
down_tissues,ENSMUSG00000037343,Taf2,Taf2,MGI:2443028,1,1,1,1,1,1
down_tissues,ENSMUSG00000037355,Uvssa,Uvssa,MGI:1918351,1,1,1,1,1,1
down_tissues,ENSMUSG00000037419,Endod1,Endod1,MGI:1919196,1,1,1,1,1,1
down_tissues,ENSMUSG00000037461,Ints7,Ints7,MGI:1924315,1,1,1,1,1,1
down_tissues,ENSMUSG00000037474,Dtl,Dtl,MGI:1924093,1,1,1,1,1,1
down_tissues,ENSMUSG00000037487,Ubr5,Ubr5,MGI:1918040,1,1,1,1,1,1
down_tissues,ENSMUSG00000037570,Mcrs1,Mcrs1,MGI:1858420,1,1,1,1,1,1
down_tissues,ENSMUSG00000037572,Wdhd1,Wdhd1,MGI:2443514,1,1,1,1,1,1
down_tissues,ENSMUSG00000037608,Bclaf1,Bclaf1,MGI:1917580,1,1,1,1,1,1
down_tissues,ENSMUSG00000037628,Cdkn3,Cdkn3,MGI:1919641,1,1,1,1,1,1
down_tissues,ENSMUSG00000037761,Actr5,Actr5,MGI:1924748,1,1,1,1,1,1
down_tissues,ENSMUSG00000037855,Zfp365,Zfp365,MGI:2143676,1,1,1,1,1,1
down_tissues,ENSMUSG00000037860,Aim2,Aim2,MGI:2686159,1,1,1,1,1,1
down_tissues,ENSMUSG00000037935,Smarce1,Smarce1,MGI:1927347,1,1,1,1,1,1
down_tissues,ENSMUSG00000037991,Rmi2,Rmi2,MGI:2685383,1,1,1,1,1,1
down_tissues,ENSMUSG00000038000,Acd,Acd,MGI:87873,1,1,1,1,1,1
down_tissues,ENSMUSG00000038005,Hpf1,Hpf1,MGI:1919862,1,1,1,1,1,1
down_tissues,ENSMUSG00000038007,Acer2,Acer2,MGI:1920932,1,1,1,1,1,1
down_tissues,ENSMUSG00000038028,Tigar,Tigar,MGI:2442752,1,1,1,1,1,1
down_tissues,ENSMUSG00000038069,Cdkn2aip,Cdkn2aip,MGI:1918175,1,1,1,1,1,1
down_tissues,ENSMUSG00000038132,Rbm24,Rbm24,MGI:3610364,1,1,1,1,1,1
down_tissues,ENSMUSG00000038225,Primpol,Primpol,MGI:3603756,1,1,1,1,1,1
down_tissues,ENSMUSG00000038271,Iffo1,Iffo1,MGI:2444516,1,1,1,1,1,1
down_tissues,ENSMUSG00000038292,Kash5,Kash5,MGI:2687329,1,1,1,0,1,1
down_tissues,ENSMUSG00000038369,Ncoa6,Ncoa6,MGI:1929915,1,1,1,1,1,1
down_tissues,ENSMUSG00000038425,Poli,Poli,MGI:1347081,1,1,1,1,1,1
down_tissues,ENSMUSG00000038544,Inip,Inip,MGI:1913459,1,1,1,1,1,1
down_tissues,ENSMUSG00000038569,Rad9b,Rad9b,MGI:2385231,1,1,1,1,1,1
down_tissues,ENSMUSG00000038612,Mcl1,Mcl1,MGI:101769,1,1,1,1,1,1
down_tissues,ENSMUSG00000038644,Pold1,Pold1,MGI:97741,1,1,1,1,1,1
down_tissues,ENSMUSG00000038685,Rtel1,Rtel1,MGI:2139369,1,1,1,1,1,1
down_tissues,ENSMUSG00000038697,Taf5l,Taf5l,MGI:1919039,1,1,1,1,1,1
down_tissues,ENSMUSG00000038774,Ascc3,Ascc3,MGI:1925237,1,1,1,1,1,1
down_tissues,ENSMUSG00000038806,Sde2,Sde2,MGI:2384788,1,1,1,1,1,1
down_tissues,ENSMUSG00000038902,Pogz,Pogz,MGI:2442117,1,1,1,1,1,1
down_tissues,ENSMUSG00000038909,Kat7,Kat7,MGI:2182799,1,1,1,1,1,1
down_tissues,ENSMUSG00000038990,Cables2,Cables2,MGI:2182335,1,1,1,1,1,1
down_tissues,ENSMUSG00000039055,Eme1,Eme1,MGI:3576783,1,1,1,1,1,1
down_tissues,ENSMUSG00000039117,Taf4,Taf4,MGI:2152346,1,1,1,1,1,1
down_tissues,ENSMUSG00000039176,Polg,Polg,MGI:1196389,1,1,1,1,1,1
down_tissues,ENSMUSG00000039187,Fanci,Fanci,MGI:2384790,1,1,1,1,1,1
down_tissues,ENSMUSG00000039220,Ppp1r10,Ppp1r10,MGI:1289273,1,1,1,1,1,1
down_tissues,ENSMUSG00000039231,Suv39h1,Suv39h1,MGI:1099440,1,1,1,1,1,1
down_tissues,ENSMUSG00000039354,Smarcal1,Smarcal1,MGI:1859183,1,1,1,1,1,1
down_tissues,ENSMUSG00000039396,Neil3,Neil3,MGI:2384588,1,1,1,1,1,1
down_tissues,ENSMUSG00000039623,Ap5z1,Ap5z1,MGI:1924908,1,1,1,1,1,1
down_tissues,ENSMUSG00000039671,Zmynd8,Zmynd8,MGI:1918025,1,1,1,1,1,1
down_tissues,ENSMUSG00000039738,Slx4,Slx4,MGI:106299,1,1,1,1,1,1
down_tissues,ENSMUSG00000039748,Exo1,Exo1,MGI:1349427,1,1,1,1,1,1
down_tissues,ENSMUSG00000039994,Timeless,Timeless,MGI:1321393,1,1,1,1,1,1
down_tissues,ENSMUSG00000040097,Flywch1,Flywch1,MGI:2442638,1,1,1,1,1,1
down_tissues,ENSMUSG00000040174,Alkbh3,Alkbh3,MGI:1916363,1,1,1,1,1,1
down_tissues,ENSMUSG00000040204,Pclaf,Pclaf,MGI:1915276,1,1,1,1,1,1
down_tissues,ENSMUSG00000040274,Cdk6,Cdk6,MGI:1277162,1,1,1,1,1,1
down_tissues,ENSMUSG00000040325,Dcaf1,Dcaf1,MGI:2445220,1,1,1,1,1,1
down_tissues,ENSMUSG00000040331,Nsmce4a,Nsmce4a,MGI:1915122,1,1,1,1,1,1
down_tissues,ENSMUSG00000040359,Ufl1,Ufl1,MGI:1914740,1,1,1,1,1,1
down_tissues,ENSMUSG00000040385,Ppp1ca,Ppp1ca,MGI:103016,1,1,1,1,1,1
down_tissues,ENSMUSG00000040433,Zbtb38,Zbtb38,MGI:2442866,1,1,1,1,1,1
down_tissues,ENSMUSG00000040455,Usp45,Usp45,MGI:101850,1,1,1,1,1,1
down_tissues,ENSMUSG00000040479,Dgkz,Dgkz,MGI:1278339,1,1,1,1,1,1
down_tissues,ENSMUSG00000040629,Mael,Mael,MGI:2138453,0,0,1,0,1,1
down_tissues,ENSMUSG00000040681,Hmgn1,Hmgn1,MGI:96120,1,1,1,1,1,1
down_tissues,ENSMUSG00000040771,Oard1,Oard1,MGI:2146818,1,1,1,1,1,1
down_tissues,ENSMUSG00000040813,Tex264,Tex264,MGI:1096570,1,1,1,1,1,1
down_tissues,ENSMUSG00000040843,Tiprl,Tiprl,MGI:1915087,1,1,1,1,1,1
down_tissues,ENSMUSG00000040850,Psme4,Psme4,MGI:2143994,1,1,1,1,1,1
down_tissues,ENSMUSG00000040865,Ino80d,Ino80d,MGI:3027003,1,1,1,1,1,1
down_tissues,ENSMUSG00000040913,Fbxw4,Fbxw4,MGI:1354698,1,1,1,1,1,1
down_tissues,ENSMUSG00000041064,Pif1,Pif1,MGI:2143057,1,1,1,1,1,1
down_tissues,ENSMUSG00000041147,Brca2,Brca2,MGI:109337,1,1,1,1,1,1
down_tissues,ENSMUSG00000041203,Trir,Trir,MGI:1922833,1,1,1,1,1,1
down_tissues,ENSMUSG00000041238,Rbbp8,Rbbp8,MGI:2442995,1,1,1,1,1,1
down_tissues,ENSMUSG00000041346,Wrap53,Wrap53,MGI:2384933,1,1,1,1,1,1
down_tissues,ENSMUSG00000041406,Firrm,Firrm,MGI:3590554,1,1,1,1,1,1
down_tissues,ENSMUSG00000041417,Pik3r1,Pik3r1,MGI:97583,1,1,1,1,1,1
down_tissues,ENSMUSG00000041429,Nthl1,Nthl1,MGI:1313275,1,1,1,1,1,1
down_tissues,ENSMUSG00000041471,Shld2,Shld2,MGI:1922948,1,1,1,1,1,1
down_tissues,ENSMUSG00000041560,Nop53,Nop53,MGI:2154441,1,1,1,1,1,1
down_tissues,ENSMUSG00000041684,Bivm,Bivm,MGI:2179809,1,1,1,1,1,1
down_tissues,ENSMUSG00000041801,Phlda3,Phlda3,MGI:1351485,1,1,1,1,1,1
down_tissues,ENSMUSG00000041846,Ppp4r3a,Ppp4r3a,MGI:1915984,1,1,1,1,1,1
down_tissues,ENSMUSG00000041859,Mcm3,Mcm3,MGI:101845,1,1,1,1,1,1
down_tissues,ENSMUSG00000041974,Spidr,Spidr,MGI:1924834,1,1,1,1,1,1
down_tissues,ENSMUSG00000042185,Nfrkb,Nfrkb,MGI:2442410,1,1,1,1,1,1
down_tissues,ENSMUSG00000042228,Lyn,Lyn,MGI:96892,1,1,1,1,1,1
down_tissues,ENSMUSG00000042323,Pbrm1,Pbrm1,MGI:1923998,1,1,1,1,1,1
down_tissues,ENSMUSG00000042349,Ikbke,Ikbke,MGI:1929612,1,1,1,1,1,1
down_tissues,ENSMUSG00000042489,Clspn,Clspn,MGI:2445153,1,1,1,1,1,1
down_tissues,ENSMUSG00000042498,Radx,Radx,MGI:2147848,1,1,1,1,1,1
down_tissues,ENSMUSG00000042506,Usp22,Usp22,MGI:2144157,1,1,1,1,1,1
down_tissues,ENSMUSG00000042541,Sem1,Sem1,MGI:109238,1,1,1,1,1,1
down_tissues,ENSMUSG00000042558,Adprs,Adprs,MGI:2140364,1,1,1,1,1,1
down_tissues,ENSMUSG00000042677,Zc3h12a,Zc3h12a,MGI:2385891,1,1,1,1,1,1
down_tissues,ENSMUSG00000042699,Dhx9,Dhx9,MGI:108177,1,1,1,1,1,1
down_tissues,ENSMUSG00000042784,Muc1,Muc1,MGI:97231,1,1,1,1,1,1
down_tissues,ENSMUSG00000042821,Snai1,Snai1,MGI:98330,1,1,1,1,1,1
down_tissues,ENSMUSG00000042903,Foxo4,Foxo4,MGI:1891915,1,1,1,1,1,1
down_tissues,ENSMUSG00000043099,Hic1,Hic1,MGI:1338010,1,1,1,1,1,1
down_tissues,ENSMUSG00000043207,Zmpste24,Zmpste24,MGI:1890508,1,1,1,1,1,1
down_tissues,ENSMUSG00000043535,Setx,Setx,MGI:2443480,1,1,1,1,1,1
down_tissues,ENSMUSG00000043733,Ptpn11,Ptpn11,MGI:99511,1,1,1,1,1,1
down_tissues,ENSMUSG00000043866,Taf10,Taf10,MGI:1346320,1,1,1,1,1,1
down_tissues,ENSMUSG00000043909,Trp53bp1,Trp53bp1,MGI:1351320,1,1,1,1,1,1
down_tissues,ENSMUSG00000043929,Klhl15,Klhl15,MGI:1923400,1,1,1,1,1,1
down_tissues,ENSMUSG00000044167,Foxo1,Foxo1,MGI:1890077,1,1,1,1,1,1
down_tissues,ENSMUSG00000044303,Cdkn2a,Cdkn2a,MGI:104738,1,1,1,1,1,1
down_tissues,ENSMUSG00000044337,Ackr3,Ackr3,MGI:109562,1,1,1,1,1,1
down_tissues,ENSMUSG00000044339,Alkbh2,Alkbh2,MGI:2141032,1,1,1,1,1,1
down_tissues,ENSMUSG00000044627,Swi5,Swi5,MGI:1920181,1,1,1,1,1,1
down_tissues,ENSMUSG00000044702,Palb2,Palb2,MGI:3040695,1,1,1,1,1,1
down_tissues,ENSMUSG00000044791,Setd2,Setd2,MGI:1918177,1,1,1,1,1,1
down_tissues,ENSMUSG00000044991,Shld1,Shld1,MGI:1920997,1,1,1,1,1,1
down_tissues,ENSMUSG00000045098,Kmt5b,Kmt5b,MGI:2444557,1,1,1,1,1,1
down_tissues,ENSMUSG00000045102,Poln,Poln,MGI:2675617,1,1,1,1,1,1
